Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.4594451798	35.9151496887	16115.5957031250	0.0000000000
0.4594509636	35.9239501953	16226.3652343750	0.0000000000
0.4594567473	35.9255332947	16252.2382812500	0.0000000000
0.4594625539	35.9363250732	16144.8535156250	0.0000000000
0.4594683147	35.9444732666	16198.3681640625	0.0000000000
0.4594740984	35.9502525330	16206.7958984375	0.0000000000
0.4594799052	35.9624023438	16037.1093750000	0.0000000000
0.4594856889	35.9566230774	15706.8115234375	0.0000000000
0.4594914726	35.9734687805	15720.1064453125	0.0000000000
0.4594972561	35.9830245972	15616.8300781250	0.0000000000
0.4595030401	35.9810447693	15791.8271484375	0.0000000000
0.4595088237	35.9977684021	15901.3535156250	0.0000000000
0.4595146306	36.0032653809	15984.2578125000	0.0000000000
0.4595204143	36.0080299377	16070.6621093750	0.0000000000
0.4595261980	36.0099792480	16118.3593750000	0.0000000000
0.4595319815	36.0306091309	16177.2480468750	0.0000000000
0.4595377652	36.0404510498	16239.1992187500	0.0000000000
0.4595435720	36.0485572815	16365.4121093750	0.0000000000
0.4595493326	36.0568885803	16198.7070312500	0.0000000000
0.4595551394	36.0652732849	16123.0625000000	0.0000000000
0.4595609231	36.0703353882	15889.6777343750	0.0000000000
0.4595667071	36.0812149048	15641.8671875000	0.0000000000
0.4595724908	36.0813255310	15690.1650390625	0.0000000000
0.4595782745	36.0915832520	15680.8134765625	0.0000000000
0.4595840582	36.0968437195	15946.8408203125	0.0000000000
0.4595898419	36.1104202271	15964.7177734375	0.0000000000
0.4595956485	36.1201705933	16077.8007812500	0.0000000000
0.4596014324	36.1241340637	16204.8164062500	0.0000000000
0.4596072161	36.1360168457	16068.2900390625	0.0000000000
0.4596129996	36.1399459839	16170.3359375000	0.0000000000
0.4596188067	36.1468734741	16316.2597656250	0.0000000000
0.4596245670	36.1499786377	16197.8681640625	0.0000000000
0.4596303509	36.1631011963	16131.3007812500	0.0000000000
0.4596361578	36.1689910889	15892.0830078125	0.0000000000
0.4596419413	36.1766891479	15892.1523437500	0.0000000000
0.4596477250	36.1790390015	15499.8476562500	0.0000000000
0.4596535089	36.1931915283	15834.9882812500	0.0000000000
0.4596592926	36.2008132935	15776.3583984375	0.0000000000
0.4596650763	36.2073097229	16006.7919921875	0.0000000000
0.4596708600	36.2160987854	15950.7304687500	0.0000000000
0.4596766669	36.2160568237	16082.5439453125	0.0000000000
0.4596824504	36.2191886902	16113.5312500000	0.0000000000
0.4596882343	36.2258567810	16216.3437500000	0.0000000000
0.4596940180	36.2219276428	16175.4179687500	0.0000000000
0.4596998017	36.2338981628	16122.4150390625	0.0000000000
0.4597055854	36.2339553833	16136.3857421875	0.0000000000
0.4597113689	36.2430648804	15806.9257812500	0.0000000000
0.4597171757	36.2431259155	15663.8134765625	0.0000000000
0.4597229596	36.2623214722	15587.7216796875	0.0000000000
0.4597287433	36.2602424622	15655.6904296875	0.0000000000
0.4597345268	36.2689399719	15681.4335937500	0.0000000000
0.4597403108	36.2749137878	15915.4843750000	0.0000000000
0.4597460945	36.2819252014	15956.4453125000	0.0000000000
0.4597518782	36.2801933289	16117.9775390625	0.0000000000
0.4597576848	36.2924003601	16150.4003906250	0.0000000000
0.4597634685	36.2949295044	16135.7539062500	0.0000000000
0.4597692522	36.2965126038	16141.1923828125	0.0000000000
0.4597750361	36.2983055115	16132.6318359375	0.0000000000
0.4597808198	36.3030014038	16080.2607421875	0.0000000000
0.4597866033	36.2985572815	15895.0322265625	0.0000000000
0.4597923870	36.3106575012	15730.6201171875	0.0000000000
0.4597981729	36.3259048462	15658.1083984375	0.0000000000
0.4598039800	36.3341102600	15618.7705078125	0.0000000000
0.4598097635	36.3321685791	15598.4472656250	0.0000000000
0.4598155472	36.3387451172	15840.5361328125	0.0000000000
0.4598213309	36.3463058472	15911.4355468750	0.0000000000
0.4598271146	36.3549461365	16035.4375000000	0.0000000000
0.4598328985	36.3623085022	16088.8095703125	0.0000000000
0.4598386820	36.3660316467	16028.4375000000	0.0000000000
0.4598444889	36.3723449707	16124.6083984375	0.0000000000
0.4598502726	36.3821334839	16118.6943359375	0.0000000000
0.4598560563	36.3870239258	16106.2470703125	0.0000000000
0.4598618633	36.3819656372	16033.4062500000	0.0000000000
0.4598676470	36.3815002441	15784.9472656250	0.0000000000
0.4598734074	36.3769798279	15666.1894531250	0.0000000000
0.4598791911	36.3683662415	15709.7958984375	0.0000000000
0.4598849979	36.3711814880	15712.4960937500	0.0000000000
0.4598907816	36.3740043640	15752.6787109375	0.0000000000
0.4598965654	36.3757362366	15896.4541015625	0.0000000000
0.4599023490	36.3898239136	16003.0507812500	0.0000000000
0.4599081328	36.3910179138	16104.0175781250	0.0000000000
0.4599139165	36.4005432129	16134.2978515625	0.0000000000
0.4599197002	36.4072837830	16122.1337890625	0.0000000000
0.4599255070	36.4062271118	16274.4218750000	0.0000000000
0.4599312907	36.4118270874	16188.0419921875	0.0000000000
0.4599370744	36.4097633362	16024.0986328125	0.0000000000
0.4599428581	36.4179458618	15906.5019531250	0.0000000000
0.4599486418	36.4237213135	15685.0673828125	0.0000000000
0.4599544255	36.4270095825	15559.9951171875	0.0000000000
0.4599602324	36.4230842590	15736.7763671875	0.0000000000
0.4599660161	36.4279327393	15812.1572265625	0.0000000000
0.4599717998	36.4297218323	15897.7324218750	0.0000000000
0.4599775835	36.4352569580	15911.9628906250	0.0000000000
0.4599833672	36.4451408386	16110.1484375000	0.0000000000
0.4599891509	36.4468574524	16125.3486328125	0.0000000000
0.4599949346	36.4592742920	15970.0634765625	0.0000000000
0.4600007414	36.4631080627	16163.3222656250	0.0000000000
0.4600065252	36.4685821533	16212.5253906250	0.0000000000
0.4600123088	36.4733009338	16255.7998046875	0.0000000000
0.4600180926	36.4796676636	15857.4580078125	0.0000000000
0.4600238763	36.4834632874	15739.4023437500	0.0000000000
0.4600296600	36.4870758057	15711.4824218750	0.0000000000
0.4600354437	36.4918708801	15527.7500000000	0.0000000000
0.4600412505	36.5081939697	15685.7236328125	0.0000000000
0.4600470342	36.5154838562	15848.1337890625	0.0000000000
0.4600528179	36.5244941711	15889.3046875000	0.0000000000
0.4600586016	36.5354118347	16043.8906250000	0.0000000000
0.4600643853	36.5451087952	16107.3466796875	0.0000000000
0.4600701690	36.5520172119	16373.5000000000	0.0000000000
0.4600759527	36.5578346252	16095.5527343750	0.0000000000
0.4600817596	36.5688781738	16111.9316406250	0.0000000000
0.4600875433	36.5641899109	16114.3339843750	0.0000000000
0.4600933270	36.5761184692	15919.4599609375	0.0000000000
0.4600991131	36.5881767273	15839.4003906250	0.0000000000
0.4601048966	36.5926208496	15649.7216796875	0.0000000000
0.4601106803	36.6057472229	15668.5185546875	0.0000000000
0.4601164642	36.6137161255	15704.3837890625	0.0000000000
0.4601222480	36.6142501831	15725.0390625000	0.0000000000
0.4601280548	36.6211318970	15803.0683593750	0.0000000000
0.4601338383	36.6305999756	16053.2949218750	0.0000000000
0.4601396220	36.6344871521	16004.7265625000	0.0000000000
0.4601454057	36.6414260864	15982.0791015625	0.0000000000
0.4601511896	36.6440658569	16118.6210937500	0.0000000000
0.4601569733	36.6511611938	16078.5986328125	0.0000000000
0.4601627802	36.6501159668	16121.4560546875	0.0000000000
0.4601685637	36.6531486511	16074.1210937500	0.0000000000
0.4601743474	36.6564140320	15835.7324218750	0.0000000000
0.4601801311	36.6549797058	15569.3408203125	0.0000000000
0.4601859148	36.6565055847	15532.4423828125	0.0000000000
0.4601916987	36.6606597900	15674.9863281250	0.0000000000
0.4601974824	36.6704063416	15738.1230468750	0.0000000000
0.4602032661	36.6709022522	15748.8955078125	0.0000000000
0.4602090729	36.6806449890	15888.4082031250	0.0000000000
0.4602148566	36.6817016602	16040.2744140625	0.0000000000
0.4602206403	36.6929855347	16005.3291015625	0.0000000000
0.4602264241	36.7008857727	16081.7988281250	0.0000000000
0.4602322307	36.6978912354	16140.9423828125	0.0000000000
0.4602379912	36.7034797668	16113.6464843750	0.0000000000
0.4602437981	36.7111549377	16044.3925781250	0.0000000000
0.4602495818	36.7114906311	15936.8691406250	0.0000000000
0.4602553655	36.7096939087	15698.3779296875	0.0000000000
0.4602611492	36.7226867676	15469.9218750000	0.0000000000
0.4602669329	36.7227592468	15604.6640625000	0.0000000000
0.4602727166	36.7266387939	15676.4560546875	0.0000000000
0.4602785005	36.7240180969	15820.1074218750	0.0000000000
0.4602842842	36.7321929932	15885.5976562500	0.0000000000
0.4602900911	36.7257232666	15910.3095703125	0.0000000000
0.4602958746	36.7301330566	16156.0107421875	0.0000000000
0.4603016583	36.7305030823	16206.1386718750	0.0000000000
0.4603074422	36.7271461487	15871.6210937500	0.0000000000
0.4603132257	36.7309150696	16116.3535156250	0.0000000000
0.4603190096	36.7313613892	16395.9824218750	0.0000000000
0.4603247931	36.7345466614	15618.8242187500	0.0000000000
0.4603306001	36.7487564087	15809.5029296875	0.0000000000
0.4603363839	36.7438240051	15687.2705078125	0.0000000000
0.4603421676	36.7510223389	15341.8613281250	0.0000000000
0.4603479513	36.7615547180	15747.2900390625	0.0000000000
0.4603537350	36.7656059265	15588.6113281250	0.0000000000
0.4603595187	36.7673950195	15695.0937500000	0.0000000000
0.4603653022	36.7823104858	15913.9365234375	0.0000000000
0.4603711090	36.7772293091	15943.4501953125	0.0000000000
0.4603768927	36.7885932922	16013.7177734375	0.0000000000
0.4603826764	36.7879142761	15938.0703125000	0.0000000000
0.4603884601	36.7949562073	15940.2851562500	0.0000000000
0.4603942440	36.7958488464	16147.5527343750	0.0000000000
0.4604000277	36.7946090698	15794.2451171875	0.0000000000
0.4604058114	36.7904968262	15558.5595703125	0.0000000000
0.4604116181	36.7883377075	15483.4667968750	0.0000000000
0.4604174020	36.7878036499	15534.8583984375	0.0000000000
0.4604231855	36.7925300598	15547.6201171875	0.0000000000
0.4604289692	36.7896881104	15671.6455078125	0.0000000000
0.4604347529	36.7947387695	15693.1152343750	0.0000000000
0.4604405368	36.7970542908	15870.9511718750	0.0000000000
0.4604463436	36.8095359802	15945.7851562500	0.0000000000
0.4604521274	36.8084602356	16004.4208984375	0.0000000000
0.4604579109	36.8086395264	16061.0292968750	0.0000000000
0.4604636948	36.8187294006	15979.3144531250	0.0000000000
0.4604694783	36.8251228333	15948.1123046875	0.0000000000
0.4604752878	36.8276176453	16027.7343750000	0.0000000000
0.4604810481	36.8429183960	15702.2802734375	0.0000000000
0.4604868318	36.8449096680	15404.8251953125	0.0000000000
0.4604926387	36.8498954773	15484.1650390625	0.0000000000
0.4604984224	36.8529014587	15590.7236328125	0.0000000000
0.4605042063	36.8605232239	15533.4638671875	0.0000000000
0.4605099900	36.8648338318	15744.4199218750	0.0000000000
0.4605157735	36.8696060181	15775.8515625000	0.0000000000
0.4605215572	36.8677253723	15971.6152343750	0.0000000000
0.4605273411	36.8804435730	16029.3984375000	0.0000000000
0.4605331477	36.8802146912	16100.9462890625	0.0000000000
0.4605389314	36.8898735046	16188.5683593750	0.0000000000
0.4605447151	36.8911323547	16170.9414062500	0.0000000000
0.4605504988	36.8987998962	15988.2080078125	0.0000000000
0.4605562826	36.9030723572	15930.0146484375	0.0000000000
0.4605620663	36.9043807983	15667.5869140625	0.0000000000
0.4605678500	36.9143562317	15549.5419921875	0.0000000000
0.4605736568	36.9224548340	15561.1455078125	0.0000000000
0.4605794405	36.9336853027	15640.0625000000	0.0000000000
0.4605852242	36.9340133667	15706.8134765625	0.0000000000
0.4605910099	36.9403915405	15817.8955078125	0.0000000000
0.4605967938	36.9447784424	16034.0878906250	0.0000000000
0.4606025773	36.9494972229	16049.8515625000	0.0000000000
0.4606083612	36.9578971863	16045.5751953125	0.0000000000
0.4606141449	36.9558334351	15983.5712890625	0.0000000000
0.4606199516	36.9647331238	16063.9052734375	0.0000000000
0.4606257355	36.9690589905	15991.4804687500	0.0000000000
0.4606315192	36.9785804749	15821.4042968750	0.0000000000
0.4606373027	36.9729499817	15698.9921875000	0.0000000000
0.4606430864	36.9874496460	15515.7294921875	0.0000000000
0.4606488934	36.9836616516	15484.9882812500	0.0000000000
0.4606546540	36.9875602722	15611.7900390625	0.0000000000
0.4606604609	36.9964218140	15707.3310546875	0.0000000000
0.4606662446	37.0025558472	15787.8125000000	0.0000000000
0.4606720283	37.0017204285	15880.9658203125	0.0000000000
0.4606778120	37.0069427490	16047.3076171875	0.0000000000
0.4606835955	37.0163421631	16020.2548828125	0.0000000000
0.4606894023	37.0113792419	16037.9277343750	0.0000000000
0.4606951860	37.0216827393	16040.9462890625	0.0000000000
0.4607009697	37.0225677490	16168.1103515625	0.0000000000
0.4607067534	37.0247688293	15999.7841796875	0.0000000000
0.4607125371	37.0340614319	15686.0419921875	0.0000000000
0.4607183210	37.0394744873	15589.5292968750	0.0000000000
0.4607241047	37.0450973511	15620.5644531250	0.0000000000
0.4607298882	37.0483627319	15592.4609375000	0.0000000000
0.4607356951	37.0535354614	15679.6884765625	0.0000000000
0.4607414790	37.0544242859	15841.1308593750	0.0000000000
0.4607472627	37.0584487915	15876.2958984375	0.0000000000
0.4607530464	37.0646667480	15954.8369140625	0.0000000000
0.4607588301	37.0622138977	16000.9248046875	0.0000000000
0.4607646138	37.0661506653	16125.0576171875	0.0000000000
0.4607703975	37.0724449158	15987.9443359375	0.0000000000
0.4607762044	37.0768508911	16184.8447265625	0.0000000000
0.4607819881	37.0805702209	16079.6240234375	0.0000000000
0.4607877718	37.0774269104	15828.6875000000	0.0000000000
0.4607935555	37.0777511597	15606.9892578125	0.0000000000
0.4607993392	37.0789413452	15592.2783203125	0.0000000000
0.4608051227	37.0848312378	15597.1064453125	0.0000000000
0.4608109064	37.0825386047	15596.6894531250	0.0000000000
0.4608167132	37.0873603821	15695.0781250000	0.0000000000
0.4608224969	37.0827407837	15878.2890625000	0.0000000000
0.4608282806	37.0791168213	15988.6484375000	0.0000000000
0.4608340643	37.0788497925	16003.6630859375	0.0000000000
0.4608398480	37.0825195313	16097.6787109375	0.0000000000
0.4608456320	37.0865516663	16104.3281250000	0.0000000000
0.4608514157	37.0802688599	16168.8886718750	0.0000000000
0.4608572225	37.0875358582	16112.0771484375	0.0000000000
0.4608630060	37.0868644714	15902.6005859375	0.0000000000
0.4608687899	37.0970802307	15735.4462890625	0.0000000000
0.4608745734	37.0987129211	15527.2617187500	0.0000000000
0.4608803573	37.1090126038	15571.6962890625	0.0000000000
0.4608861642	37.1209259033	15588.4580078125	0.0000000000
0.4608919479	37.1246681213	15772.7197265625	0.0000000000
0.4608977314	37.1214981079	15831.8974609375	0.0000000000
0.4609035151	37.1264190674	15973.6904296875	0.0000000000
0.4609092989	37.1388473511	16127.7685546875	0.0000000000
0.4609150825	37.1423950195	16050.3222656250	0.0000000000
0.4609208662	37.1474914551	16052.1220703125	0.0000000000
0.4609266501	37.1474876404	16171.5097656250	0.0000000000
0.4609324338	37.1501884460	16105.3964843750	0.0000000000
0.4609382406	37.1522712708	15909.0898437500	0.0000000000
0.4609440241	37.1556167603	15875.4062500000	0.0000000000
0.4609498081	37.1661949158	15656.3691406250	0.0000000000
0.4609555918	37.1569213867	15526.3115234375	0.0000000000
0.4609613755	37.1664009094	15699.7275390625	0.0000000000
0.4609671592	37.1672325134	15786.3896484375	0.0000000000
0.4609729429	37.1831588745	15763.8359375000	0.0000000000
0.4609787495	37.1821479797	15831.1474609375	0.0000000000
0.4609845332	37.1849212646	16059.3085937500	0.0000000000
0.4609903171	37.1976509094	16061.7382812500	0.0000000000
0.4609961008	37.1995162964	16210.2685546875	0.0000000000
0.4610018845	37.2160148621	16044.0185546875	0.0000000000
0.4610076682	37.2185058594	16215.1865234375	0.0000000000
0.4610134517	37.2171707153	16033.6230468750	0.0000000000
0.4610192586	37.2303199768	15825.8847656250	0.0000000000
0.4610250425	37.2304420471	15772.2177734375	0.0000000000
0.4610308262	37.2303962708	15665.6445312500	0.0000000000
0.4610366099	37.2284126282	15648.0166015625	0.0000000000
0.4610423934	37.2294197083	15710.6708984375	0.0000000000
0.4610481773	37.2336349487	15809.9960937500	0.0000000000
0.4610539608	37.2270240784	15936.3876953125	0.0000000000
0.4610597676	37.2288436890	16015.2119140625	0.0000000000
0.4610655513	37.2342643738	16025.1679687500	0.0000000000
0.4610713353	37.2339782715	15999.2822265625	0.0000000000
0.4610771190	37.2500343323	16151.2919921875	0.0000000000
0.4610829027	37.2531089783	16159.5986328125	0.0000000000
0.4610886864	37.2628059387	15963.3681640625	0.0000000000
0.4610944699	37.2680549622	15844.6542968750	0.0000000000
0.4611002767	37.2791671753	15654.5859375000	0.0000000000
0.4611060606	37.2831611633	15582.9892578125	0.0000000000
0.4611118443	37.2927131653	15538.1054687500	0.0000000000
0.4611176280	37.2999038696	15562.6875000000	0.0000000000
0.4611234118	37.2980651855	15757.2861328125	0.0000000000
0.4611291954	37.2995414734	15806.5146484375	0.0000000000
0.4611349789	37.3016166687	15847.5664062500	0.0000000000
0.4611407858	37.3004608154	15903.9462890625	0.0000000000
0.4611465697	37.2997894287	15958.3740234375	0.0000000000
0.4611523534	37.3037147522	16048.5908203125	0.0000000000
0.4611581371	37.3099327087	16055.2695312500	0.0000000000
0.4611639208	37.3070373535	15967.1210937500	0.0000000000
0.4611697045	37.3001518250	15953.9414062500	0.0000000000
0.4611754880	37.3075637817	15673.1367187500	0.0000000000
0.4611812951	37.3053436279	15490.1738281250	0.0000000000
0.4611870786	37.3081359863	15627.3212890625	0.0000000000
0.4611928625	37.3038597107	15465.6484375000	0.0000000000
0.4611986462	37.3058013916	15809.5078125000	0.0000000000
0.4612044299	37.3073005676	15680.0869140625	0.0000000000
0.4612102367	37.3130531311	15887.6650390625	0.0000000000
0.4612159971	37.3123207092	16088.9375000000	0.0000000000
0.4612218041	37.3178710938	15968.4042968750	0.0000000000
0.4612275876	37.3242187500	16008.5771484375	0.0000000000
0.4612333713	37.3353347778	16046.6083984375	0.0000000000
0.4612391550	37.3450660706	16014.6210937500	0.0000000000
0.4612449621	37.3453941345	15931.5361328125	0.0000000000
0.4612507224	37.3575019836	15712.5585937500	0.0000000000
0.4612565064	37.3621635437	15581.5087890625	0.0000000000
0.4612623130	37.3781852722	15472.2724609375	0.0000000000
0.4612680969	37.3816871643	15574.3281250000	0.0000000000
0.4612738804	37.3979949951	15697.0703125000	0.0000000000
0.4612796875	37.4048652649	15793.1083984375	0.0000000000
0.4612854480	37.4167747498	15928.1855468750	0.0000000000
0.4612912315	37.4277381897	16088.6142578125	0.0000000000
0.4612970154	37.4397010803	16159.5712890625	0.0000000000
0.4613028223	37.4488754272	16115.4326171875	0.0000000000
0.4613086060	37.4491386414	16142.7324218750	0.0000000000
0.4613143895	37.4642601013	16183.8896484375	0.0000000000
0.4613201732	37.4686050415	16134.7509765625	0.0000000000
0.4613259571	37.4723777771	15791.2685546875	0.0000000000
0.4613317406	37.4815139771	15789.2666015625	0.0000000000
0.4613375245	37.4776725769	15648.6064453125	0.0000000000
0.4613433313	37.4935150146	15623.0605468750	0.0000000000
0.4613491150	37.4954910278	15774.9052734375	0.0000000000
0.4613548985	37.5042495728	15896.9003906250	0.0000000000
0.4613606825	37.5029220581	15787.4355468750	0.0000000000
0.4613664660	37.5118255615	16007.0732421875	0.0000000000
0.4613722499	37.5212440491	16007.4619140625	0.0000000000
0.4613780336	37.5326881409	16267.5146484375	0.0000000000
0.4613838404	37.5387878418	16150.3642578125	0.0000000000
0.4613896239	37.5419273376	16075.5751953125	0.0000000000
0.4613954078	37.5490264893	16154.8837890625	0.0000000000
0.4614011915	37.5584754944	16075.9667968750	0.0000000000
0.4614069750	37.5599555969	15664.8564453125	0.0000000000
0.4614127589	37.5652389526	15665.8769531250	0.0000000000
0.4614185658	37.5696716309	15616.7978515625	0.0000000000
0.4614243495	37.5794334412	15745.4072265625	0.0000000000
0.4614301332	37.5751457214	15814.9375000000	0.0000000000
0.4614359167	37.5852355957	15875.2314453125	0.0000000000
0.4614417004	37.5984687805	16065.2587890625	0.0000000000
0.4614475074	37.5993843079	16024.4140625000	0.0000000000
0.4614532678	37.6042785645	15993.6738281250	0.0000000000
0.4614590746	37.6128959656	16132.6132812500	0.0000000000
0.4614648583	37.6161994934	16148.9101562500	0.0000000000
0.4614706421	37.6208915710	15997.7646484375	0.0000000000
0.4614764258	37.6287765503	15993.2255859375	0.0000000000
0.4614822095	37.6310958862	15725.7294921875	0.0000000000
0.4614879934	37.6333007813	15526.6494140625	0.0000000000
0.4614937771	37.6393089294	15647.0517578125	0.0000000000
0.4614995837	37.6463165283	15583.3037109375	0.0000000000
0.4615053676	37.6498947144	15744.8046875000	0.0000000000
0.4615111511	37.6522483826	15807.9003906250	0.0000000000
0.4615169350	37.6559524536	15957.7998046875	0.0000000000
0.4615227188	37.6532745361	16076.2744140625	0.0000000000
0.4615285024	37.6701736450	15975.0097656250	0.0000000000
0.4615342859	37.6620292664	16044.8173828125	0.0000000000
0.4615400928	37.6617012024	16142.4042968750	0.0000000000
0.4615458765	37.6708946228	16035.6542968750	0.0000000000
0.4615516602	37.6766510010	15974.5302734375	0.0000000000
0.4615574441	37.6762123108	15854.4697265625	0.0000000000
0.4615632278	37.6851425171	15650.6005859375	0.0000000000
0.4615690113	37.6916313171	15492.1718750000	0.0000000000
0.4615747952	37.6965141296	15618.5732421875	0.0000000000
0.4615806021	37.7071838379	15677.2910156250	0.0000000000
0.4615863858	37.7054901123	15827.7421875000	0.0000000000
0.4615921695	37.7075080872	15856.8183593750	0.0000000000
0.4615979530	37.7064094543	16026.6210937500	0.0000000000
0.4616037367	37.7152366638	16073.2617187500	0.0000000000
0.4616095208	37.7121353149	15999.6142578125	0.0000000000
0.4616153050	37.7151260376	16101.9189453125	0.0000000000
0.4616211124	37.7221183777	16055.9199218750	0.0000000000
0.4616268966	37.7326431274	16040.6191406250	0.0000000000
0.4616326809	37.7294960022	15843.0498046875	0.0000000000
0.4616384653	37.7290153503	15734.7783203125	0.0000000000
0.4616442495	37.7358207703	15582.3505859375	0.0000000000
0.4616500337	37.7412300110	15559.5664062500	0.0000000000
0.4616558180	37.7523422241	15697.7441406250	0.0000000000
0.4616616253	37.7487869263	15825.6367187500	0.0000000000
0.4616674096	37.7581672668	15941.0771484375	0.0000000000
0.4616731938	37.7531013489	15979.0097656250	0.0000000000
0.4616789780	37.7641983032	16088.7236328125	0.0000000000
0.4616847620	37.7723274231	16085.9277343750	0.0000000000
0.4616905465	37.7773132324	16050.3525390625	0.0000000000
0.4616963305	37.7813034058	16120.6210937500	0.0000000000
0.4617021380	37.7898101807	16240.6074218750	0.0000000000
0.4617079221	37.7940216064	15983.6123046875	0.0000000000
0.4617137065	37.8020744324	15746.8281250000	0.0000000000
0.4617194907	37.8006858826	15705.3906250000	0.0000000000
0.4617252747	37.8099136353	15599.7089843750	0.0000000000
0.4617310590	37.8134613037	15629.1962890625	0.0000000000
0.4617368432	37.8159027100	15725.7128906250	0.0000000000
0.4617426506	37.8159484863	15822.1083984375	0.0000000000
0.4617484348	37.8268051147	15956.8789062500	0.0000000000
0.4617542192	37.8223533630	16078.5205078125	0.0000000000
0.4617600034	37.8340187073	16056.6435546875	0.0000000000
0.4617657877	37.8350791931	16163.7763671875	0.0000000000
0.4617715717	37.8374252319	16069.5292968750	0.0000000000
0.4617773559	37.8485908508	16096.6425781250	0.0000000000
0.4617831633	37.8450546265	16060.1787109375	0.0000000000
0.4617889475	37.8514785767	15885.4658203125	0.0000000000
0.4617947317	37.8583564758	15588.2919921875	0.0000000000
0.4618005160	37.8618812561	15557.6308593750	0.0000000000
0.4618063004	37.8644104004	15612.4326171875	0.0000000000
0.4618120846	37.8804435730	15734.9599609375	0.0000000000
0.4618178686	37.8799438477	15819.4628906250	0.0000000000
0.4618236762	37.8795242310	15927.0595703125	0.0000000000
0.4618294602	37.8859748840	16051.9570312500	0.0000000000
0.4618352447	37.8970260620	15986.5566406250	0.0000000000
0.4618410518	37.9018135071	16053.0039062500	0.0000000000
0.4618468131	37.9035415649	16076.7324218750	0.0000000000
0.4618525973	37.9074516296	16118.5966796875	0.0000000000
0.4618583814	37.9108886719	16019.9716796875	0.0000000000
