Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.7671392603	25.8533649445	15729.0976562500	0.0000000000
0.7671450439	25.8522930145	15769.6992187500	0.0000000000
0.7671508385	25.8662261963	15844.7187500000	0.0000000000
0.7671566295	25.8687458038	15938.8837890625	0.0000000000
0.7671624284	25.8766498566	16000.9628906250	0.0000000000
0.7671681947	25.8888473511	16090.8603515625	0.0000000000
0.7671739791	25.9080162048	16078.4472656250	0.0000000000
0.7671797699	25.9279537201	16200.4843750000	0.0000000000
0.7671855597	25.9490718842	16438.9355468750	0.0000000000
0.7671913557	25.9745235443	16233.2890625000	0.0000000000
0.7671971429	25.9763450623	16061.5322265625	0.0000000000
0.7672029357	26.0097866058	16111.9628906250	0.0000000000
0.7672087109	26.0307579041	15914.6611328125	0.0000000000
0.7672144843	26.0386352539	15766.6914062500	0.0000000000
0.7672202815	26.0527629852	15787.8076171875	0.0000000000
0.7672260560	26.0622024536	15886.6923828125	0.0000000000
0.7672318475	26.0762195587	15847.4482421875	0.0000000000
0.7672376495	26.1000137329	16033.8544921875	0.0000000000
0.7672434402	26.1152725220	16102.2177734375	0.0000000000
0.7672492256	26.1398124695	16155.4121093750	0.0000000000
0.7672550051	26.1600437164	16164.2177734375	0.0000000000
0.7672607967	26.1657447815	16105.5136718750	0.0000000000
0.7672665775	26.1856403351	16241.7041015625	0.0000000000
0.7672723601	26.2064609528	16137.3681640625	0.0000000000
0.7672781523	26.2271232605	15952.9052734375	0.0000000000
0.7672839432	26.2413444519	15997.2275390625	0.0000000000
0.7672897249	26.2596530914	15695.9306640625	0.0000000000
0.7672955201	26.2771034241	15666.9150390625	0.0000000000
0.7673013003	26.2786693573	15854.5136718750	0.0000000000
0.7673070970	26.2850170135	15927.3154296875	0.0000000000
0.7673128812	26.2954998016	16036.1298828125	0.0000000000
0.7673186618	26.3011093140	15866.6914062500	0.0000000000
0.7673244560	26.3183898926	16152.9169921875	0.0000000000
0.7673302544	26.3209762573	16179.7783203125	0.0000000000
0.7673360182	26.3270492554	16243.4658203125	0.0000000000
0.7673418152	26.3265342712	16100.2275390625	0.0000000000
0.7673475998	26.3271522522	16221.6689453125	0.0000000000
0.7673533738	26.3415565491	16040.9580078125	0.0000000000
0.7673591622	26.3482437134	15942.6162109375	0.0000000000
0.7673649494	26.3621826172	15874.4951171875	0.0000000000
0.7673707537	26.3692073822	15914.3750000000	0.0000000000
0.7673765408	26.3697681427	16030.0888671875	0.0000000000
0.7673823065	26.3869609833	15616.2480468750	0.0000000000
0.7673881050	26.3864459991	15996.8789062500	0.0000000000
0.7673939026	26.4030342102	16325.4648437500	0.0000000000
0.7673996808	26.4085998535	16101.2900390625	0.0000000000
0.7674054644	26.4229602814	16146.0888671875	0.0000000000
0.7674112630	26.4506473541	16463.2421875000	0.0000000000
0.7674170480	26.4659481049	15959.5410156250	0.0000000000
0.7674228319	26.4861717224	16158.1523437500	0.0000000000
0.7674286132	26.4900341034	16264.0878906250	0.0000000000
0.7674343985	26.4986057281	15809.0820312500	0.0000000000
0.7674401815	26.5111351013	15636.7597656250	0.0000000000
0.7674459646	26.5122470856	15849.6201171875	0.0000000000
0.7674517601	26.5180931091	15759.7939453125	0.0000000000
0.7674575591	26.5224895477	15871.3056640625	0.0000000000
0.7674633344	26.5336589813	15978.3681640625	0.0000000000
0.7674691134	26.5422210693	15948.3007812500	0.0000000000
0.7674749152	26.5552101135	16147.9648437500	0.0000000000
0.7674807073	26.5608177185	16055.6630859375	0.0000000000
0.7674864729	26.5674896240	16092.6962890625	0.0000000000
0.7674922630	26.5726928711	16212.6367187500	0.0000000000
0.7674980658	26.5790386200	16141.7373046875	0.0000000000
0.7675038608	26.5805873871	16046.0429687500	0.0000000000
0.7675096288	26.5894222260	16076.3984375000	0.0000000000
0.7675154151	26.5958232880	15760.0576171875	0.0000000000
0.7675212083	26.5949211121	15700.0039062500	0.0000000000
0.7675270036	26.6100311279	15646.6367187500	0.0000000000
0.7675327778	26.6059265137	15838.9208984375	0.0000000000
0.7675385630	26.6176338196	15718.0800781250	0.0000000000
0.7675443465	26.6102790833	16076.3935546875	0.0000000000
0.7675501312	26.6223430634	15981.8837890625	0.0000000000
0.7675559241	26.6315250397	15996.8056640625	0.0000000000
0.7675617058	26.6298599243	16095.1601562500	0.0000000000
0.7675674963	26.6387634277	16192.5253906250	0.0000000000
0.7675732955	26.6501579285	16155.2656250000	0.0000000000
0.7675790661	26.6593647003	16174.6787109375	0.0000000000
0.7675848738	26.6679363251	15705.0771484375	0.0000000000
0.7675906419	26.6759738922	15687.1210937500	0.0000000000
0.7675964417	26.6871967316	15782.8964843750	0.0000000000
0.7676022270	26.6978206635	15705.0488281250	0.0000000000
0.7676080128	26.7181835175	15787.3759765625	0.0000000000
0.7676138050	26.7260150909	15901.7968750000	0.0000000000
0.7676195933	26.7376804352	15965.6416015625	0.0000000000
0.7676253823	26.7430934906	16049.1279296875	0.0000000000
0.7676311574	26.7676143646	16114.7412109375	0.0000000000
0.7676369389	26.7616119385	16067.9550781250	0.0000000000
0.7676427302	26.7642040253	16193.9921875000	0.0000000000
0.7676485384	26.7792148590	16187.6289062500	0.0000000000
0.7676543005	26.7875900269	16221.3007812500	0.0000000000
0.7676600934	26.8026714325	16106.4853515625	0.0000000000
0.7676658822	26.8220634460	16022.5458984375	0.0000000000
0.7676716707	26.8279705048	15927.4238281250	0.0000000000
0.7676774752	26.8480815887	15701.0742187500	0.0000000000
0.7676832610	26.8557643890	15780.6679687500	0.0000000000
0.7676890207	26.8705635071	15889.2949218750	0.0000000000
0.7676948161	26.8935623169	15936.0625000000	0.0000000000
0.7677006083	26.9234809875	15942.9101562500	0.0000000000
0.7677064000	26.9360351563	16026.4785156250	0.0000000000
0.7677121840	26.9433689117	15870.5644531250	0.0000000000
0.7677179635	26.9405689240	16173.8720703125	0.0000000000
0.7677237494	26.9276142120	16125.0664062500	0.0000000000
0.7677295283	26.9197597504	16204.6191406250	0.0000000000
0.7677353284	26.9163208008	16338.0468750000	0.0000000000
0.7677411163	26.9048519135	15950.2324218750	0.0000000000
0.7677468963	26.9115810394	15754.6347656250	0.0000000000
0.7677526786	26.9293460846	15693.7138671875	0.0000000000
0.7677584857	26.9510250092	15862.8681640625	0.0000000000
0.7677642610	26.9708366394	15749.4599609375	0.0000000000
0.7677700424	26.9852657318	15857.0039062500	0.0000000000
0.7677758262	26.9934692383	16127.6240234375	0.0000000000
0.7677816136	27.0159950256	16095.0859375000	0.0000000000
0.7677874152	27.0346775055	16060.1181640625	0.0000000000
0.7677932197	27.0568256378	15912.8193359375	0.0000000000
0.7677989955	27.0687274933	16369.3623046875	0.0000000000
0.7678047791	27.0888977051	16551.1191406250	0.0000000000
0.7678105604	27.1034851074	16191.3369140625	0.0000000000
0.7678163499	27.1240596771	15990.3691406250	0.0000000000
0.7678221363	27.1480007172	15650.2636718750	0.0000000000
0.7678279150	27.1671752930	15623.9609375000	0.0000000000
0.7678336999	27.1711635590	16033.4492187500	0.0000000000
0.7678394824	27.1796188354	15895.0048828125	0.0000000000
0.7678452767	27.1931591034	15838.0126953125	0.0000000000
0.7678510650	27.2012348175	15958.5654296875	0.0000000000
0.7678568603	27.2186164856	16106.6728515625	0.0000000000
0.7678626334	27.2336864471	16097.7988281250	0.0000000000
0.7678684491	27.2433071136	16163.8144531250	0.0000000000
0.7678742382	27.2623405457	16117.8330078125	0.0000000000
0.7678800064	27.2558021545	16205.4550781250	0.0000000000
0.7678857798	27.2578392029	16079.8896484375	0.0000000000
0.7678915709	27.2692165375	15909.8369140625	0.0000000000
0.7678973410	27.2658634186	15782.5283203125	0.0000000000
0.7679031734	27.2613849640	15866.9345703125	0.0000000000
0.7679089426	27.2594490051	15648.3417968750	0.0000000000
0.7679147147	27.2543716431	16035.5351562500	0.0000000000
0.7679205209	27.2635002136	15905.7841796875	0.0000000000
0.7679262998	27.2648315430	15914.5410156250	0.0000000000
0.7679320770	27.2779598236	15971.9541015625	0.0000000000
0.7679378782	27.2987022400	16227.1728515625	0.0000000000
0.7679436586	27.3142967224	16151.9179687500	0.0000000000
0.7679494672	27.3294105530	16145.8320312500	0.0000000000
0.7679552409	27.3499088287	16055.6757812500	0.0000000000
0.7679610166	27.3722591400	16163.5058593750	0.0000000000
0.7679668136	27.4044895172	16049.2148437500	0.0000000000
0.7679726036	27.4243965149	15927.5800781250	0.0000000000
0.7679783919	27.4353122711	15890.4443359375	0.0000000000
0.7679841712	27.4482460022	15713.1171875000	0.0000000000
0.7679899496	27.4599132538	15777.6826171875	0.0000000000
0.7679957401	27.4717960358	15800.9443359375	0.0000000000
0.7680015303	27.4861011505	15920.8476562500	0.0000000000
0.7680073164	27.4914512634	15973.8769531250	0.0000000000
0.7680131013	27.5097484589	15980.5820312500	0.0000000000
0.7680188821	27.5104522705	16221.3574218750	0.0000000000
0.7680246759	27.5241489410	16169.5361328125	0.0000000000
0.7680304595	27.5278854370	16075.9951171875	0.0000000000
0.7680362429	27.5300960541	16160.6650390625	0.0000000000
0.7680420294	27.5421962738	15927.2548828125	0.0000000000
0.7680478273	27.5559787750	15990.1308593750	0.0000000000
0.7680536104	27.5638484955	15781.1914062500	0.0000000000
0.7680593992	27.5805587769	15753.5937500000	0.0000000000
0.7680651910	27.5833511353	15769.1728515625	0.0000000000
0.7680709778	27.5975914001	15851.1455078125	0.0000000000
0.7680767503	27.6225337982	15930.3193359375	0.0000000000
0.7680825589	27.6426544189	15906.3652343750	0.0000000000
0.7680883328	27.6412391663	16136.0937500000	0.0000000000
0.7680941299	27.6447620392	15955.9326171875	0.0000000000
0.7680999213	27.6613903046	16128.3320312500	0.0000000000
0.7681057053	27.6891803741	16254.9218750000	0.0000000000
0.7681114862	27.7117519379	16075.1064453125	0.0000000000
0.7681172706	27.7284221649	16004.2343750000	0.0000000000
0.7681230650	27.7525310516	16029.7080078125	0.0000000000
0.7681288464	27.7717781067	15827.8505859375	0.0000000000
0.7681346429	27.7930908203	15600.2939453125	0.0000000000
0.7681404123	27.8125114441	15730.1435546875	0.0000000000
0.7681462066	27.8262138367	15746.8144531250	0.0000000000
0.7681519838	27.8385066986	15877.9404296875	0.0000000000
0.7681577806	27.8442306519	15857.0742187500	0.0000000000
0.7681635605	27.8500499725	16147.8916015625	0.0000000000
0.7681693450	27.8574810028	16071.8320312500	0.0000000000
0.7681751345	27.8652343750	16026.8154296875	0.0000000000
0.7681809218	27.8826637268	16162.2421875000	0.0000000000
0.7681867169	27.8806953430	16151.8964843750	0.0000000000
0.7681925047	27.8981723785	16101.0986328125	0.0000000000
0.7681982883	27.8976612091	15970.2392578125	0.0000000000
0.7682040782	27.8943233490	15834.6718750000	0.0000000000
0.7682098547	27.8959293365	15801.2509765625	0.0000000000
0.7682156695	27.9025306702	15612.5898437500	0.0000000000
0.7682214526	27.9004001617	15751.4257812500	0.0000000000
0.7682272198	27.9197349548	15832.0136718750	0.0000000000
0.7682330175	27.9313087463	15836.5039062500	0.0000000000
0.7682388188	27.9343090057	15851.4775390625	0.0000000000
0.7682445812	27.9442443848	15983.5537109375	0.0000000000
0.7682503815	27.9576587677	16009.5087890625	0.0000000000
0.7682561537	27.9701671600	15965.3466796875	0.0000000000
0.7682619402	27.9993305206	15927.9404296875	0.0000000000
0.7682677411	28.0279350281	16219.5468750000	0.0000000000
0.7682735150	28.0604858398	15976.3486328125	0.0000000000
0.7682793192	28.0832443237	15883.3750000000	0.0000000000
0.7682850866	28.1117725372	15761.0859375000	0.0000000000
0.7682908790	28.1302108765	15779.3779296875	0.0000000000
0.7682966592	28.1473464966	15629.0341796875	0.0000000000
0.7683024501	28.1634559631	15688.9492187500	0.0000000000
0.7683082383	28.1613731384	15778.4414062500	0.0000000000
0.7683140293	28.1772384644	15890.8964843750	0.0000000000
0.7683198154	28.1958541870	15682.1376953125	0.0000000000
0.7683256003	28.1954917908	16176.0292968750	0.0000000000
0.7683313920	28.1954784393	16133.5800781250	0.0000000000
0.7683371783	28.2067127228	16023.0595703125	0.0000000000
0.7683429681	28.2211856842	16024.4472656250	0.0000000000
0.7683487476	28.2411041260	15859.1093750000	0.0000000000
0.7683545463	28.2585048676	16214.2832031250	0.0000000000
0.7683603290	28.2656974792	15621.2705078125	0.0000000000
0.7683661228	28.2959403992	15581.2324218750	0.0000000000
0.7683718957	28.3196582794	15850.6660156250	0.0000000000
0.7683776841	28.3279838562	15577.0595703125	0.0000000000
0.7683834712	28.3372344971	15902.7958984375	0.0000000000
0.7683892557	28.3517379761	15950.7001953125	0.0000000000
0.7683950537	28.3627090454	15874.0458984375	0.0000000000
0.7684008418	28.3695430756	15939.9814453125	0.0000000000
0.7684066208	28.3662052155	15741.5185546875	0.0000000000
