Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.6671295834	36.7473297119	19612.3808593750	0.0000000000
0.6671353669	36.7525596619	19612.0937500000	0.0000000000
0.6671411506	36.7659301758	19623.0585937500	0.0000000000
0.6671469343	36.7693748474	19713.3925781250	0.0000000000
0.6671527180	36.7774162292	19661.0800781250	0.0000000000
0.6671585250	36.7813034058	19571.8769531250	0.0000000000
0.6671643087	36.7817306519	19793.6308593750	0.0000000000
0.6671700922	36.7868728638	19642.9980468750	0.0000000000
0.6671758761	36.7905998230	19590.9492187500	0.0000000000
0.6671816596	36.8003883362	19764.2675781250	0.0000000000
0.6671874433	36.7977981567	19855.1445312500	0.0000000000
0.6671932270	36.7945976257	19718.4121093750	0.0000000000
0.6671990341	36.7981719971	19852.3359375000	0.0000000000
0.6672048178	36.7975654602	19686.0976562500	0.0000000000
0.6672106012	36.7967185974	19651.3300781250	0.0000000000
0.6672163849	36.7988891602	19627.0117187500	0.0000000000
0.6672221686	36.8004341125	19706.4140625000	0.0000000000
0.6672279523	36.7984390259	19892.5488281250	0.0000000000
0.6672337360	36.8001289368	19699.7050781250	0.0000000000
0.6672395431	36.8021316528	19566.5957031250	0.0000000000
0.6672453268	36.8031234741	19591.1171875000	0.0000000000
0.6672511105	36.8008537292	19602.9433593750	0.0000000000
0.6672568942	36.8042640686	19408.5761718750	0.0000000000
0.6672626779	36.8027458191	19539.4355468750	0.0000000000
0.6672684616	36.8089675903	20141.9570312500	0.0000000000
0.6672742684	36.8079948425	19734.6582031250	0.0000000000
0.6672800521	36.8161964417	19606.7910156250	0.0000000000
0.6672858358	36.8130760193	19723.7949218750	0.0000000000
0.6672916195	36.8211402893	19763.2812500000	0.0000000000
0.6672974032	36.8226509094	19529.7460937500	0.0000000000
0.6673031868	36.8389587402	19725.1308593750	0.0000000000
0.6673089706	36.8363876343	19660.7324218750	0.0000000000
0.6673147774	36.8389053345	19840.1523437500	0.0000000000
0.6673205609	36.8378601074	18996.1484375000	0.0000000000
0.6673263446	36.8442001343	11744.8242187500	0.0000000000
0.6673321285	36.8430290222	1719.8515625000	0.0000000000
0.6673379122	36.8411216736	-31537.7460937500	0.0000000000
0.6673436957	36.8474273682	-75732.9687500000	0.0000000000
0.6673494796	36.8645019531	-133169.8437500000	0.0000000000
0.6673552633	36.8675460815	-175193.3125000000	0.0000000000
0.6673610699	36.8874549866	-13526.2314453125	0.0000000000
0.6673668538	36.8946647644	13399.6201171875	0.0000000000
0.6673726373	36.9019279480	13963.7441406250	0.0000000000
0.6673784212	36.9067459106	13817.0478515625	0.0000000000
0.6673842047	36.9170951843	14037.5195312500	0.0000000000
0.6673899884	36.9258575439	15177.7304687500	0.0000000000
0.6673957721	36.9300460815	15261.2548828125	0.0000000000
0.6674015789	36.9354400635	15194.8232421875	0.0000000000
0.6674073626	36.9425277710	15341.9179687500	0.0000000000
0.6674131465	36.9504508972	15434.7939453125	0.0000000000
0.6674189302	36.9514694214	15415.3583984375	0.0000000000
0.6674247137	36.9544219971	15359.0107421875	0.0000000000
0.6674304974	36.9580917358	15373.7626953125	0.0000000000
0.6674362811	36.9593658447	15321.5742187500	0.0000000000
0.6674420879	36.9672622681	15121.8896484375	0.0000000000
0.6674478716	36.9626502991	15152.6298828125	0.0000000000
0.6674536553	36.9695892334	15153.2294921875	0.0000000000
0.6674594392	36.9689025879	14990.6650390625	0.0000000000
0.6674652230	36.9750709534	14930.8144531250	0.0000000000
0.6674710066	36.9781951904	14998.9824218750	0.0000000000
0.6674767903	36.9839630127	15229.6484375000	0.0000000000
0.6674825970	36.9769096375	14964.4648437500	0.0000000000
0.6674883806	36.9799804688	15065.2470703125	0.0000000000
0.6674941644	36.9854202271	15253.1123046875	0.0000000000
0.6674999712	36.9896545410	15174.5849609375	0.0000000000
0.6675057317	36.9929695129	15200.4179687500	0.0000000000
0.6675115154	36.9877815247	15174.9726562500	0.0000000000
0.6675172991	36.9904747009	15265.5537109375	0.0000000000
0.6675231062	36.9942092896	15053.7197265625	0.0000000000
0.6675288899	36.9990386963	15409.0595703125	0.0000000000
0.6675346736	37.0082473755	15282.1894531250	0.0000000000
0.6675404573	37.0092735291	15476.4130859375	0.0000000000
0.6675462410	37.0210456848	15327.9150390625	0.0000000000
0.6675520247	37.0285339355	15234.1816406250	0.0000000000
0.6675578084	37.0408897400	15273.0615234375	0.0000000000
0.6675636150	37.0444679260	15076.9443359375	0.0000000000
0.6675693987	37.0452384949	15159.2197265625	0.0000000000
0.6675751826	37.0513572693	15180.7119140625	0.0000000000
0.6675809661	37.0531806946	14893.7841796875	0.0000000000
0.6675867498	37.0495719910	15063.5039062500	0.0000000000
0.6675925335	37.0573081970	15041.7880859375	0.0000000000
0.6675983172	37.0595092773	15107.1230468750	0.0000000000
0.6676041242	37.0631065369	15291.1826171875	0.0000000000
0.6676099079	37.0655136108	15112.7744140625	0.0000000000
0.6676156916	37.0691032410	15211.6601562500	0.0000000000
0.6676214751	37.0781135559	15303.3398437500	0.0000000000
0.6676272590	37.0788383484	15412.0585937500	0.0000000000
0.6676330427	37.0835037231	15460.1298828125	0.0000000000
0.6676388264	37.0948448181	15440.9101562500	0.0000000000
0.6676446330	37.0926513672	15537.9902343750	0.0000000000
0.6676504169	37.1017913818	15537.7939453125	0.0000000000
0.6676562004	37.1097106934	15659.2656250000	0.0000000000
0.6676619843	37.1246986389	15451.3603515625	0.0000000000
0.6676677680	37.1235237122	15580.8095703125	0.0000000000
0.6676735515	37.1373786926	15444.6191406250	0.0000000000
0.6676793583	37.1432685852	15390.4648437500	0.0000000000
0.6676851420	37.1483688354	15267.6191406250	0.0000000000
0.6676909259	37.1561927795	15164.6406250000	0.0000000000
0.6676967094	37.1616325378	15317.7255859375	0.0000000000
0.6677025165	37.1703224182	15272.1650390625	0.0000000000
0.6677082770	37.1730346680	15279.4873046875	0.0000000000
0.6677140607	37.1720085144	15125.0058593750	0.0000000000
0.6677198674	37.1753540039	15080.7783203125	0.0000000000
0.6677256511	37.1842956543	15492.9531250000	0.0000000000
0.6677314350	37.1949996948	15434.6279296875	0.0000000000
0.6677372184	37.1942291260	15403.3388671875	0.0000000000
0.6677430021	37.2027626038	15281.1152343750	0.0000000000
0.6677487858	37.2104225159	15353.4960937500	0.0000000000
0.6677545698	37.2110633850	15473.3203125000	0.0000000000
0.6677603766	37.2184104919	15549.8251953125	0.0000000000
0.6677661603	37.2226181030	15473.9765625000	0.0000000000
0.6677719440	37.2265052795	15493.2373046875	0.0000000000
0.6677777277	37.2280197144	15625.5283203125	0.0000000000
0.6677835114	37.2189598083	15522.2128906250	0.0000000000
0.6677892949	37.2383766174	15536.7304687500	0.0000000000
0.6677950786	37.2449645996	15361.2050781250	0.0000000000
0.6678008854	37.2512168884	15257.0712890625	0.0000000000
0.6678066693	37.2542800903	15113.7548828125	0.0000000000
