Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.6997238246	38.1021690369	15170.8046875000	0.0000000000
0.6997296083	38.0909881592	15392.3564453125	0.0000000000
0.6997353922	38.0958671570	14801.8203125000	0.0000000000
0.6997411758	38.0840339661	14837.6376953125	0.0000000000
0.6997469595	38.0804252625	15219.7666015625	0.0000000000
0.6997527665	38.0690765381	15375.5439453125	0.0000000000
0.6997585503	38.0654525757	14868.6035156250	0.0000000000
0.6997643340	38.0620193481	14825.3730468750	0.0000000000
0.6997701177	38.0498962402	15221.4277343750	0.0000000000
0.6997759014	38.0501403809	15360.1884765625	0.0000000000
0.6997816849	38.0420303345	14896.5244140625	0.0000000000
0.6997874689	38.0434417725	14728.6269531250	0.0000000000
0.6997932757	38.0182838440	15173.0917968750	0.0000000000
0.6997990595	38.0287361145	15417.4316406250	0.0000000000
0.6998048430	38.0145568848	14897.4648437500	0.0000000000
0.6998106267	38.0139198303	14817.1923828125	0.0000000000
0.6998164106	38.0038185120	15272.3730468750	0.0000000000
0.6998221943	38.0060615540	15369.1376953125	0.0000000000
0.6998279779	37.9971427917	14856.4531250000	0.0000000000
0.6998337847	37.9940986633	14729.6308593750	0.0000000000
0.6998395684	37.9892196655	15210.0117187500	0.0000000000
0.6998453524	37.9871139526	15396.3300781250	0.0000000000
0.6998511361	37.9808959961	14829.7109375000	0.0000000000
0.6998569198	37.9729881287	14633.1259765625	0.0000000000
0.6998627033	37.9689102173	15179.8310546875	0.0000000000
0.6998685102	37.9595108032	15358.2646484375	0.0000000000
0.6998742941	37.9569053650	14818.7939453125	0.0000000000
0.6998800776	37.9557189941	14649.1152343750	0.0000000000
0.6998858616	37.9506378174	15209.5781250000	0.0000000000
0.6998916453	37.9450721741	15368.5000000000	0.0000000000
0.6998974290	37.9434814453	14852.5068359375	0.0000000000
0.6999032125	37.9353294373	14653.6708984375	0.0000000000
0.6999089965	37.9390296936	15193.4863281250	0.0000000000
0.6999148031	37.9349517822	15374.2089843750	0.0000000000
0.6999205868	37.9373512268	14900.8398437500	0.0000000000
0.6999263705	37.9360427856	14680.3085937500	0.0000000000
0.6999321545	37.9340515137	15203.3408203125	0.0000000000
0.6999379382	37.9288978577	15407.7031250000	0.0000000000
0.6999437219	37.9232673645	14822.4218750000	0.0000000000
0.6999495056	37.9298248291	14687.8720703125	0.0000000000
0.6999553125	37.9266891479	15173.8486328125	0.0000000000
0.6999610962	37.9255256653	15403.1386718750	0.0000000000
0.6999668799	37.9232749939	14899.9599609375	0.0000000000
0.6999726637	37.9137306213	14601.8154296875	0.0000000000
0.6999784472	37.9123649597	15148.3623046875	0.0000000000
0.6999842309	37.9132347107	15384.4199218750	0.0000000000
0.6999900380	37.9133224487	14828.3300781250	0.0000000000
0.6999958217	37.9096908569	14606.7548828125	0.0000000000
0.7000016052	37.9023246765	15149.4111328125	0.0000000000
0.7000073891	37.9072113037	15341.3466796875	0.0000000000
0.7000131726	37.9076042175	14814.7333984375	0.0000000000
0.7000189595	37.9030952454	14593.3085937500	0.0000000000
0.7000247433	37.9008750916	15071.5634765625	0.0000000000
0.7000305268	37.8989486694	15343.5292968750	0.0000000000
0.7000363336	37.8990707397	14845.5908203125	0.0000000000
0.7000421173	37.8922271729	14663.0556640625	0.0000000000
0.7000479011	37.8964614868	15144.2958984375	0.0000000000
0.7000536850	37.8947982788	15348.0634765625	0.0000000000
0.7000594687	37.8908805847	14809.5468750000	0.0000000000
0.7000652524	37.8944206238	14669.9853515625	0.0000000000
0.7000710359	37.8866767883	15111.0087890625	0.0000000000
0.7000768428	37.8904914856	15305.9306640625	0.0000000000
0.7000826265	37.8859252930	14835.7480468750	0.0000000000
0.7000884103	37.8922576904	14565.5898437500	0.0000000000
0.7000941940	37.8853492737	15052.7968750000	0.0000000000
0.7000999777	37.8844108582	15342.2939453125	0.0000000000
0.7001057846	37.8873214722	14814.3818359375	0.0000000000
0.7001115452	37.8765830994	14564.4423828125	0.0000000000
0.7001173520	37.8806648254	15086.4619140625	0.0000000000
0.7001231357	37.8792953491	15262.6230468750	0.0000000000
0.7001289196	37.8781852722	14768.3027343750	0.0000000000
0.7001347034	37.8785438538	14573.4804687500	0.0000000000
0.7001404869	37.8781509399	15096.4902343750	0.0000000000
0.7001462706	37.8777084351	15277.8847656250	0.0000000000
0.7001520543	37.8874626160	14753.1738281250	0.0000000000
0.7001578612	37.8848609924	14544.5830078125	0.0000000000
0.7001636449	37.8820457458	14954.1875000000	0.0000000000
0.7001694286	37.8873863220	15255.7363281250	0.0000000000
0.7001752355	37.8832473755	14782.7119140625	0.0000000000
0.7001809961	37.8815193176	14532.3115234375	0.0000000000
0.7001867798	37.8813056946	14974.3730468750	0.0000000000
0.7001925635	37.8928413391	15164.0244140625	0.0000000000
0.7001983704	37.8844680786	14746.8662109375	0.0000000000
0.7002041541	37.8910636902	14445.7187500000	0.0000000000
0.7002099378	37.8920974731	15019.5634765625	0.0000000000
0.7002157447	37.8845825195	15232.9189453125	0.0000000000
0.7002215053	37.8919944763	14698.6044921875	0.0000000000
0.7002272892	37.8921051025	14442.1357421875	0.0000000000
0.7002330727	37.8918571472	14976.6748046875	0.0000000000
0.7002388796	37.8938751221	15270.1513671875	0.0000000000
0.7002446633	37.8908882141	14819.3095703125	0.0000000000
0.7002504470	37.9000549316	14457.8447265625	0.0000000000
0.7002562307	37.8862609863	14997.7675781250	0.0000000000
0.7002620145	37.8951377869	15199.5351562500	0.0000000000
0.7002677982	37.8949089050	14779.9042968750	0.0000000000
0.7002735819	37.8908691406	14413.9179687500	0.0000000000
0.7002793888	37.8957443237	14960.0595703125	0.0000000000
0.7002851725	37.8949928284	15246.2353515625	0.0000000000
0.7002909562	37.8960418701	14938.4453125000	0.0000000000
0.7002967399	37.9000015259	14516.8125000000	0.0000000000
0.7003025237	37.8975448608	14983.2988281250	0.0000000000
0.7003083074	37.8788261414	15298.1835937500	0.0000000000
0.7003140911	37.8934555054	14821.4775390625	0.0000000000
0.7003199007	37.8950080872	14534.4453125000	0.0000000000
0.7003256860	37.8863410950	15083.6220703125	0.0000000000
0.7003314698	37.8834114075	15258.6445312500	0.0000000000
0.7003372535	37.8864593506	14782.4921875000	0.0000000000
0.7003430603	37.8886222839	14444.3955078125	0.0000000000
0.7003488209	37.8868637085	15021.5244140625	0.0000000000
0.7003546046	37.8903961182	15260.5371093750	0.0000000000
0.7003603884	37.8857955933	14768.1640625000	0.0000000000
0.7003661952	37.8843879700	14471.3808593750	0.0000000000
0.7003719789	37.8906555176	15000.6435546875	0.0000000000
0.7003777627	37.8901939392	15229.9013671875	0.0000000000
0.7003835464	37.8922309875	14778.2714843750	0.0000000000
0.7003893301	37.8979682922	14371.3105468750	0.0000000000
0.7003951138	37.8996047974	15008.1533203125	0.0000000000
0.7004008976	37.8931312561	15246.9921875000	0.0000000000
0.7004067044	37.8989868164	14712.5781250000	0.0000000000
0.7004124881	37.9007263184	14495.9794921875	0.0000000000
0.7004182719	37.9042434692	14957.4228515625	0.0000000000
0.7004240787	37.9091110229	15292.5527343750	0.0000000000
0.7004298393	37.9055137634	14792.4492187500	0.0000000000
0.7004356232	37.9087219238	14515.3837890625	0.0000000000
0.7004414067	37.9117355347	14966.8056640625	0.0000000000
0.7004472138	37.9086723328	15235.4082031250	0.0000000000
0.7004529973	37.9116630554	14763.5830078125	0.0000000000
0.7004587811	37.9016113281	14413.0859375000	0.0000000000
0.7004645648	37.9130325317	14905.8710937500	0.0000000000
0.7004703485	37.9090652466	15204.2314453125	0.0000000000
0.7004761322	37.9197120667	14688.4052734375	0.0000000000
0.7004819159	37.9092750549	14350.8076171875	0.0000000000
0.7004877228	37.9149665833	14821.4755859375	0.0000000000
0.7004935065	37.9216766357	15196.0488281250	0.0000000000
0.7004992902	37.9208450317	14690.4726562500	0.0000000000
0.7005050742	37.9131889343	14339.0087890625	0.0000000000
0.7005108577	37.9217605591	14873.7685546875	0.0000000000
0.7005166414	37.9171409607	15119.1162109375	0.0000000000
0.7005224251	37.9109687805	14730.8583984375	0.0000000000
0.7005282320	37.9103698730	14381.5917968750	0.0000000000
0.7005340157	37.9159278870	14891.3037109375	0.0000000000
0.7005397994	37.9207611084	15193.5292968750	0.0000000000
0.7005455832	37.9236412048	14780.6152343750	0.0000000000
0.7005513669	37.9253044128	14310.7958984375	0.0000000000
0.7005571506	37.9346504211	14836.9482421875	0.0000000000
0.7005629343	37.9335403442	15158.1230468750	0.0000000000
0.7005687412	37.9358825684	14675.1113281250	0.0000000000
0.7005745249	37.9450798035	14367.8154296875	0.0000000000
0.7005803088	37.9481582642	14934.8935546875	0.0000000000
0.7005860923	37.9466247559	15234.6376953125	0.0000000000
0.7005918761	37.9455490112	14701.3720703125	0.0000000000
0.7005976598	37.9428482056	14294.0371093750	0.0000000000
0.7006034667	37.9469985962	14964.8847656250	0.0000000000
0.7006092504	37.9464378357	14865.7333984375	0.0000000000
0.7006150341	37.9438133240	14909.5117187500	0.0000000000
0.7006208178	37.9419593811	14575.8222656250	0.0000000000
0.7006266247	37.9397010803	15035.5634765625	0.0000000000
0.7006323853	37.9396209717	15253.8164062500	0.0000000000
0.7006381690	37.9444999695	14809.9101562500	0.0000000000
0.7006439758	37.9455986023	14374.0898437500	0.0000000000
0.7006497596	37.9459342957	15024.9306640625	0.0000000000
0.7006555433	37.9457473755	15253.5908203125	0.0000000000
0.7006613270	37.9493179321	14838.1660156250	0.0000000000
0.7006671107	37.9538269043	14422.0439453125	0.0000000000
0.7006728944	37.9588661194	14956.8125000000	0.0000000000
0.7006786784	37.9641342163	15228.4785156250	0.0000000000
0.7006844850	37.9710464478	14760.5556640625	0.0000000000
0.7006902690	37.9712944031	14409.6015625000	0.0000000000
0.7006960525	37.9772148132	14875.8886718750	0.0000000000
0.7007018362	37.9739189148	15188.5869140625	0.0000000000
0.7007076201	37.9792938232	14723.1289062500	0.0000000000
0.7007134036	37.9843292236	14273.8828125000	0.0000000000
0.7007191874	37.9833946228	14838.6582031250	0.0000000000
0.7007249942	37.9790039063	15150.6406250000	0.0000000000
0.7007307781	37.9769744873	14692.3134765625	0.0000000000
0.7007365617	37.9710617065	14231.2265625000	0.0000000000
0.7007423454	37.9637298584	14856.6484375000	0.0000000000
0.7007481291	37.9749259949	15194.5966796875	0.0000000000
0.7007539130	37.9684143066	14709.3984375000	0.0000000000
0.7007596966	37.9621391296	14229.4375000000	0.0000000000
0.7007655034	37.9624099731	14842.5371093750	0.0000000000
0.7007712871	37.9660720825	15110.3085937500	0.0000000000
0.7007770709	37.9761085510	14681.5449218750	0.0000000000
0.7007828548	37.9708213806	14246.8447265625	0.0000000000
0.7007886385	37.9775428772	14853.0029296875	0.0000000000
0.7007944220	37.9832649231	15119.6240234375	0.0000000000
0.7008002057	37.9979743958	14638.8105468750	0.0000000000
0.7008060126	37.9978675842	14306.9423828125	0.0000000000
0.7008117963	38.0059013367	14911.3154296875	0.0000000000
0.7008175800	38.0078659058	15213.3574218750	0.0000000000
0.7008233638	38.0199966431	14710.6875000000	0.0000000000
0.7008291475	38.0240402222	14339.0009765625	0.0000000000
0.7008349546	38.0223388672	15018.5996093750	0.0000000000
0.7008407151	38.0285415649	15273.9111328125	0.0000000000
0.7008465218	38.0316772461	14704.7265625000	0.0000000000
0.7008523055	38.0374832153	14383.6220703125	0.0000000000
0.7008580892	38.0275497437	14963.5732421875	0.0000000000
0.7008638732	38.0325927734	15294.4863281250	0.0000000000
0.7008696569	38.0307655334	14775.5683593750	0.0000000000
0.7008754404	38.0348892212	14397.2294921875	0.0000000000
0.7008812241	38.0412788391	14991.3369140625	0.0000000000
0.7008870310	38.0443572998	15273.8066406250	0.0000000000
0.7008928147	38.0468063354	14735.8437500000	0.0000000000
0.7008985984	38.0575447083	14381.5957031250	0.0000000000
0.7009043822	38.0641326904	14877.5878906250	0.0000000000
0.7009101890	38.0697364807	15212.6250000000	0.0000000000
0.7009159496	38.0763206482	14724.5488281250	0.0000000000
0.7009217333	38.0766448975	14315.5781250000	0.0000000000
0.7009275402	38.0661354065	14954.4658203125	0.0000000000
0.7009333241	38.0635566711	15232.7412109375	0.0000000000
0.7009391078	38.0675048828	14816.9785156250	0.0000000000
0.7009449145	38.0689544678	14261.1914062500	0.0000000000
0.7009506751	38.0638618469	14934.5292968750	0.0000000000
0.7009564588	38.0655822754	15229.5957031250	0.0000000000
0.7009622425	38.0658111572	14775.9619140625	0.0000000000
0.7009680494	38.0722312927	14280.8164062500	0.0000000000
0.7009738333	38.0738220215	14936.0917968750	0.0000000000
0.7009796168	38.0762252808	15159.9423828125	0.0000000000
0.7009854005	38.0927543640	14723.4921875000	0.0000000000
0.7009911843	38.0995101929	14334.6835937500	0.0000000000
0.7009969680	38.1027488708	14885.3691406250	0.0000000000
0.7010027517	38.1086387634	15144.2167968750	0.0000000000
0.7010085586	38.1190185547	14722.3544921875	0.0000000000
0.7010143423	38.1238670349	14308.0400390625	0.0000000000
0.7010201260	38.1241607666	14911.6328125000	0.0000000000
0.7010259097	38.1324996948	15216.4980468750	0.0000000000
0.7010316934	38.1279945374	14736.7822265625	0.0000000000
0.7010374774	38.1269187927	14205.0605468750	0.0000000000
0.7010432609	38.1276130676	14896.4023437500	0.0000000000
0.7010490678	38.1332664490	15303.8251953125	0.0000000000
0.7010548515	38.1373176575	14764.9648437500	0.0000000000
0.7010606370	38.1355628967	14339.8144531250	0.0000000000
0.7010664210	38.1487045288	14882.6240234375	0.0000000000
0.7010722047	38.1411247253	15182.3681640625	0.0000000000
0.7010779884	38.1541404724	14741.7949218750	0.0000000000
0.7010837719	38.1571159363	14245.9794921875	0.0000000000
0.7010895788	38.1604156494	14883.2753906250	0.0000000000
0.7010953625	38.1528091431	15145.3662109375	0.0000000000
0.7011011464	38.1601333618	14795.2207031250	0.0000000000
0.7011069302	38.1564064026	14249.9638671875	0.0000000000
0.7011127139	38.1658859253	14871.6875000000	0.0000000000
0.7011184974	38.1683235168	15103.1435546875	0.0000000000
0.7011242811	38.1736984253	14821.4619140625	0.0000000000
0.7011300882	38.1703987122	14303.3486328125	0.0000000000
0.7011358719	38.1627540588	14865.2773437500	0.0000000000
0.7011416556	38.1710090637	15116.5087890625	0.0000000000
0.7011474391	38.1710472107	14739.2177734375	0.0000000000
0.7011532229	38.1723136902	14204.8095703125	0.0000000000
0.7011590066	38.1797447205	14868.7968750000	0.0000000000
0.7011647903	38.1783561707	15030.1044921875	0.0000000000
0.7011705972	38.1803016663	14691.1298828125	0.0000000000
0.7011763809	38.1810722351	14182.7500000000	0.0000000000
0.7011821648	38.1871566772	14825.8183593750	0.0000000000
0.7011879715	38.1990623474	15128.1083984375	0.0000000000
0.7011937323	38.2070884705	14713.5839843750	0.0000000000
0.7011995158	38.2137756348	14184.6123046875	0.0000000000
0.7012053015	38.2156181335	14802.1914062500	0.0000000000
0.7012110854	38.2307853699	15150.4833984375	0.0000000000
0.7012168920	38.2408370972	14671.5205078125	0.0000000000
0.7012226758	38.2494506836	14095.2871093750	0.0000000000
0.7012284595	38.2550277710	14750.8378906250	0.0000000000
0.7012342432	38.2586250305	15098.5097656250	0.0000000000
0.7012400269	38.2594566345	14687.2988281250	0.0000000000
0.7012458107	38.2722091675	14086.1074218750	0.0000000000
0.7012516175	38.2767066956	14702.1162109375	0.0000000000
0.7012574013	38.2762260437	15048.4628906250	0.0000000000
0.7012631850	38.2829399109	14681.6201171875	0.0000000000
0.7012689687	38.2881851196	14135.5996093750	0.0000000000
0.7012747524	38.2903137207	14736.0341796875	0.0000000000
0.7012805361	38.2906799316	15018.1777343750	0.0000000000
0.7012863199	38.3049392700	14695.2226562500	0.0000000000
0.7012921267	38.3030815125	14138.4697265625	0.0000000000
0.7012979104	38.2986412048	14612.2304687500	0.0000000000
0.7013036942	38.3036117554	14959.0244140625	0.0000000000
0.7013094779	38.2996749878	14598.7832031250	0.0000000000
0.7013152616	38.3062248230	14030.1738281250	0.0000000000
0.7013210453	38.3124656677	14662.4257812500	0.0000000000
0.7013268290	38.3042259216	14915.4765625000	0.0000000000
0.7013326359	38.3277626038	14620.6162109375	0.0000000000
0.7013384196	38.3309631348	14006.7431640625	0.0000000000
0.7013442034	38.3378067017	14615.8359375000	0.0000000000
0.7013499871	38.3428153992	15015.6142578125	0.0000000000
0.7013557708	38.3482742310	14610.0146484375	0.0000000000
0.7013615545	38.3523330688	14057.4052734375	0.0000000000
0.7013673382	38.3565444946	14589.8623046875	0.0000000000
0.7013731451	38.3565902710	15004.9892578125	0.0000000000
0.7013789288	38.3614006042	14600.2421875000	0.0000000000
0.7013847125	38.3675003052	14032.3310546875	0.0000000000
0.7013904963	38.3624267578	14635.0800781250	0.0000000000
0.7013962821	38.3672294617	14983.4833984375	0.0000000000
0.7014020656	38.3640899658	14632.3447265625	0.0000000000
0.7014078496	38.3601531982	14006.9345703125	0.0000000000
0.7014136330	38.3610038757	14660.9707031250	0.0000000000
0.7014194399	38.3689689636	15029.7900390625	0.0000000000
0.7014252236	38.3643760681	14671.6406250000	0.0000000000
0.7014310073	38.3717575073	14109.5039062500	0.0000000000
0.7014367911	38.3650627136	14708.8984375000	0.0000000000
0.7014425750	38.3731155396	15067.4238281250	0.0000000000
0.7014483587	38.3843803406	14769.1767578125	0.0000000000
0.7014541424	38.3842391968	14150.8886718750	0.0000000000
0.7014599491	38.3826332092	14738.6230468750	0.0000000000
0.7014657330	38.3829154968	15030.7880859375	0.0000000000
0.7014715167	38.3903541565	14810.3652343750	0.0000000000
0.7014773002	38.3858718872	14141.7773437500	0.0000000000
0.7014830840	38.3882026672	14650.1845703125	0.0000000000
0.7014888910	38.3877487183	15000.7197265625	0.0000000000
0.7014946748	38.3944473267	14774.8964843750	0.0000000000
0.7015004585	38.3949470520	14184.5859375000	0.0000000000
0.7015062420	38.3965454102	14761.1494140625	0.0000000000
0.7015120257	38.3989295959	15036.8017578125	0.0000000000
0.7015178097	38.4058074951	14649.0517578125	0.0000000000
0.7015235932	38.4104804993	13982.6054687500	0.0000000000
0.7015293769	38.4120025635	14642.5039062500	0.0000000000
0.7015351606	38.4083747864	14959.2255859375	0.0000000000
0.7015409677	38.4083328247	14618.2734375000	0.0000000000
0.7015467512	38.4106788635	14038.4443359375	0.0000000000
0.7015525351	38.4095573425	14621.6542968750	0.0000000000
0.7015583188	38.4120750427	14962.6660156250	0.0000000000
0.7015641026	38.4093780518	14666.4404296875	0.0000000000
0.7015698861	38.4137268066	14085.8378906250	0.0000000000
0.7015756931	38.4063911438	14616.4462890625	0.0000000000
0.7015814769	38.4064826965	14966.5400390625	0.0000000000
0.7015872606	38.4010009766	14647.4990234375	0.0000000000
0.7015930443	38.3930244446	14024.4472656250	0.0000000000
0.7015988280	38.3962020874	14588.7324218750	0.0000000000
0.7016046115	38.3918914795	14925.1201171875	0.0000000000
0.7016103953	38.3969612122	14710.0830078125	0.0000000000
0.7016162021	38.3918113708	14010.8984375000	0.0000000000
0.7016219858	38.4017677307	14666.2148437500	0.0000000000
0.7016277696	38.4006843567	14987.6308593750	0.0000000000
0.7016335535	38.4030914307	14576.0507812500	0.0000000000
0.7016393370	38.4049072266	13973.8867187500	0.0000000000
0.7016451209	38.4068412781	14005.1435546875	0.0000000000
0.7016509047	38.4055175781	14893.3945312500	0.0000000000
0.7016567115	38.4076232910	15132.8544921875	0.0000000000
0.7016624952	38.4054527283	14171.2978515625	0.0000000000
0.7016682790	38.4091758728	13935.1865234375	0.0000000000
0.7016740627	38.4039268494	15146.9619140625	0.0000000000
0.7016798462	38.4113159180	15009.9248046875	0.0000000000
0.7016856329	38.4085845947	13921.1455078125	0.0000000000
0.7016914166	38.4011726379	14473.6718750000	0.0000000000
0.7016972001	38.4074134827	15082.3105468750	0.0000000000
0.7017030069	38.4197463989	14862.9501953125	0.0000000000
0.7017087909	38.4288291931	14193.8212890625	0.0000000000
0.7017145744	38.4323806763	14692.0585937500	0.0000000000
0.7017203583	38.4363670349	14750.8173828125	0.0000000000
0.7017261418	38.4410324097	14749.5957031250	0.0000000000
0.7017319258	38.4464073181	14134.3271484375	0.0000000000
0.7017377095	38.4518318176	14573.6572265625	0.0000000000
0.7017435161	38.4504241943	14874.6621093750	0.0000000000
0.7017492999	38.4545021057	14746.8417968750	0.0000000000
0.7017550838	38.4630317688	14181.0761718750	0.0000000000
0.7017608673	38.4609298706	14656.1201171875	0.0000000000
0.7017666512	38.4756584167	14922.5087890625	0.0000000000
0.7017724350	38.4808006287	14708.7636718750	0.0000000000
0.7017782185	38.4736366272	14238.5136718750	0.0000000000
0.7017840253	38.4715881348	14624.6943359375	0.0000000000
0.7017898090	38.4762306213	14908.6845703125	0.0000000000
0.7017955928	38.4685401917	14662.3046875000	0.0000000000
0.7018013765	38.4656143188	14251.8457031250	0.0000000000
0.7018071602	38.4643478394	14644.1572265625	0.0000000000
0.7018129442	38.4685745239	14895.4492187500	0.0000000000
0.7018187279	38.4646873474	14660.0498046875	0.0000000000
0.7018245347	38.4619293213	14174.7519531250	0.0000000000
0.7018303182	38.4645881653	14628.1787109375	0.0000000000
0.7018361022	38.4612159729	14854.4775390625	0.0000000000
0.7018418859	38.4670143127	14914.3593750000	0.0000000000
0.7018476696	38.4658851624	14370.5820312500	0.0000000000
0.7018534533	38.4670219421	14466.1660156250	0.0000000000
0.7018592371	38.4698219299	14857.2451171875	0.0000000000
0.7018650437	38.4729614258	14502.1992187500	0.0000000000
0.7018708276	38.4748229980	14020.9951171875	0.0000000000
0.7018766114	38.4818267822	14394.4082031250	0.0000000000
0.7018823951	38.4880371094	14770.4736328125	0.0000000000
0.7018881788	38.4879112244	14815.8710937500	0.0000000000
0.7018939625	38.4954299927	14382.4160156250	0.0000000000
0.7018997460	38.4932899475	13887.1435546875	0.0000000000
0.7019055531	38.5040435791	14023.5312500000	0.0000000000
0.7019113368	38.5034332275	13707.2255859375	0.0000000000
0.7019171206	38.5064468384	13460.3300781250	0.0000000000
0.7019229041	38.5103340149	13744.5498046875	0.0000000000
0.7019286878	38.5175323486	14359.1699218750	0.0000000000
0.7019344715	38.5220222473	13885.4785156250	0.0000000000
0.7019402784	38.5209541321	13035.8466796875	0.0000000000
0.7019460621	38.5192337036	12990.1044921875	0.0000000000
0.7019518458	38.5270690918	13364.9658203125	0.0000000000
0.7019576297	38.5212440491	13035.5283203125	0.0000000000
0.7019634133	38.5224456787	12668.8476562500	0.0000000000
0.7019691970	38.5253753662	13114.5146484375	0.0000000000
0.7019749809	38.5266952515	13108.9843750000	0.0000000000
0.7019807646	38.5301094055	13213.5019531250	0.0000000000
0.7019865713	38.5407447815	12555.1464843750	0.0000000000
0.7019923552	38.5432701111	13161.5693359375	0.0000000000
0.7019981387	38.5487365723	13144.1142578125	0.0000000000
0.7020039227	38.5474472046	12989.8642578125	0.0000000000
0.7020097062	38.5495872498	12458.1474609375	0.0000000000
0.7020155132	38.5528450012	13334.7568359375	0.0000000000
0.7020212738	38.5454521179	13245.9091796875	0.0000000000
0.7020270805	38.5602416992	13181.5439453125	0.0000000000
0.7020328644	38.5664672852	12609.0000000000	0.0000000000
0.7020386481	38.5700531006	13393.9316406250	0.0000000000
0.7020444318	38.5743408203	13295.4677734375	0.0000000000
0.7020502154	38.5779418945	13340.3828125000	0.0000000000
0.7020559991	38.5811920166	12615.6904296875	0.0000000000
0.7020618059	38.5786285400	13233.4013671875	0.0000000000
0.7020675897	38.5753402710	13552.7734375000	0.0000000000
0.7020733736	38.5744972229	13537.2646484375	0.0000000000
0.7020791573	38.5765914917	12784.3447265625	0.0000000000
0.7020849408	38.5846443176	13481.5068359375	0.0000000000
0.7020907245	38.5882606506	13866.7539062500	0.0000000000
0.7020965083	38.5959472656	13831.9208984375	0.0000000000
0.7021023153	38.6005554199	12901.3837890625	0.0000000000
0.7021080991	38.6037178040	13645.9619140625	0.0000000000
0.7021138826	38.6051788330	14009.4541015625	0.0000000000
0.7021196665	38.6116523743	13985.2724609375	0.0000000000
0.7021254502	38.6138648987	13006.7197265625	0.0000000000
0.7021312338	38.6134605408	13810.7841796875	0.0000000000
0.7021370177	38.6158294678	14197.4482421875	0.0000000000
0.7021428243	38.6176643372	14238.5810546875	0.0000000000
0.7021486080	38.6099586487	13568.5751953125	0.0000000000
0.7021543918	38.6130561829	14473.9414062500	0.0000000000
0.7021601755	38.6126403809	14912.2480468750	0.0000000000
0.7021659592	38.6191062927	14946.3798828125	0.0000000000
0.7021717429	38.6167297363	14538.7031250000	0.0000000000
0.7021775269	38.6202354431	15425.1259765625	0.0000000000
0.7021833335	38.6222076416	15595.5878906250	0.0000000000
0.7021891172	38.6352500916	15445.1191406250	0.0000000000
0.7021949010	38.6323165894	14366.8212890625	0.0000000000
0.7022006849	38.6407127380	15177.6816406250	0.0000000000
0.7022064684	38.6552276611	15625.1347656250	0.0000000000
0.7022122523	38.6560783386	15461.3203125000	0.0000000000
0.7022180361	38.6668701172	14436.0087890625	0.0000000000
0.7022238427	38.6727256775	15222.9375000000	0.0000000000
0.7022296264	38.6732254028	15536.9472656250	0.0000000000
0.7022354104	38.6799392700	15484.8525390625	0.0000000000
0.7022411941	38.6796379089	14342.1699218750	0.0000000000
