Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.7855604026	38.2665328979	15243.2470703125	0.0000000000
0.7855661759	38.2695579529	15310.5429687500	0.0000000000
0.7855719551	38.2665596008	15930.3720703125	0.0000000000
0.7855777676	38.2634544373	16137.8291015625	0.0000000000
0.7855835384	38.2662544250	15960.7255859375	0.0000000000
0.7855893430	38.2667694092	15107.6992187500	0.0000000000
0.7855951191	38.2677192688	15215.9208984375	0.0000000000
0.7856009024	38.2663803101	15483.9912109375	0.0000000000
0.7856066907	38.2655105591	16009.5937500000	0.0000000000
0.7856124667	38.2640991211	16314.8105468750	0.0000000000
0.7856182528	38.2600173950	15592.9130859375	0.0000000000
0.7856240418	38.2608184814	15034.2880859375	0.0000000000
0.7856298310	38.2613143921	15297.2402343750	0.0000000000
0.7856356292	38.2668685913	15674.1455078125	0.0000000000
0.7856413991	38.2598648071	15794.8144531250	0.0000000000
0.7856471943	38.2596168518	16123.1220703125	0.0000000000
0.7856529814	38.2672195435	15361.2216796875	0.0000000000
0.7856587640	38.2613983154	14974.3281250000	0.0000000000
0.7856645503	38.2614173889	15533.4003906250	0.0000000000
0.7856703474	38.2579116821	15686.9619140625	0.0000000000
0.7856761344	38.2608451843	16352.5292968750	0.0000000000
0.7856819163	38.2588233948	15879.0400390625	0.0000000000
0.7856877000	38.2592201233	15204.9316406250	0.0000000000
0.7856934983	38.2539863586	15294.2226562500	0.0000000000
0.7856992949	38.2605781555	15516.8886718750	0.0000000000
0.7857050609	38.2516136169	15811.6289062500	0.0000000000
0.7857108497	38.2603759766	16243.7246093750	0.0000000000
0.7857166409	38.2541198730	15902.8925781250	0.0000000000
0.7857224244	38.2511138916	15130.1630859375	0.0000000000
0.7857282222	38.2624320984	15601.0146484375	0.0000000000
0.7857340086	38.2647781372	15688.4052734375	0.0000000000
0.7857397920	38.2571372986	15947.2421875000	0.0000000000
0.7857455706	38.2546081543	16110.1591796875	0.0000000000
0.7857513829	38.2606315613	15591.5605468750	0.0000000000
0.7857571450	38.2578735352	15008.8369140625	0.0000000000
0.7857629361	38.2569541931	15254.7988281250	0.0000000000
0.7857687262	38.2590293884	15675.8623046875	0.0000000000
0.7857745230	38.2530670166	16117.1611328125	0.0000000000
0.7857802883	38.2530899048	16085.2197265625	0.0000000000
0.7857860943	38.2466201782	15512.9433593750	0.0000000000
0.7857918752	38.2443389893	15158.4716796875	0.0000000000
0.7857976522	38.2488784790	15543.7001953125	0.0000000000
0.7858034384	38.2434196472	15524.9414062500	0.0000000000
0.7858092314	38.2443885803	16031.1523437500	0.0000000000
0.7858150149	38.2483711243	16159.2333984375	0.0000000000
0.7858208120	38.2414016724	15034.6220703125	0.0000000000
0.7858265883	38.2465400696	15167.3457031250	0.0000000000
0.7858323770	38.2499847412	15474.1875000000	0.0000000000
0.7858381781	38.2496261597	15921.5117187500	0.0000000000
0.7858439462	38.2425308228	16419.1171875000	0.0000000000
0.7858497443	38.2468948364	15718.2197265625	0.0000000000
0.7858555399	38.2387962341	15179.1484375000	0.0000000000
0.7858613259	38.2433357239	15575.7128906250	0.0000000000
0.7858671266	38.2395935059	15517.2734375000	0.0000000000
0.7858728816	38.2443656921	16000.9472656250	0.0000000000
0.7858786774	38.2460212708	16196.6376953125	0.0000000000
0.7858844628	38.2390747070	15462.7011718750	0.0000000000
0.7858902636	38.2508201599	15226.8457031250	0.0000000000
0.7858960308	38.2403221130	15432.6894531250	0.0000000000
0.7859018232	38.2464637756	15614.1064453125	0.0000000000
0.7859076118	38.2410774231	15972.6406250000	0.0000000000
0.7859134020	38.2467880249	15937.1796875000	0.0000000000
0.7859191822	38.2439193726	15359.4824218750	0.0000000000
0.7859249838	38.2358627319	15006.9042968750	0.0000000000
0.7859307518	38.2447891235	15761.5097656250	0.0000000000
0.7859365423	38.2426452637	15772.0078125000	0.0000000000
0.7859423451	38.2404594421	16074.1533203125	0.0000000000
0.7859481309	38.2365608215	16153.2177734375	0.0000000000
0.7859539283	38.2294998169	15034.8222656250	0.0000000000
0.7859596893	38.2371940613	15198.6640625000	0.0000000000
0.7859654740	38.2329635620	15499.6689453125	0.0000000000
0.7859712757	38.2452850342	15700.1523437500	0.0000000000
0.7859770569	38.2386131287	16261.2216796875	0.0000000000
0.7859828457	38.2383079529	15846.5458984375	0.0000000000
0.7859886544	38.2418785095	14921.2099609375	0.0000000000
0.7859944198	38.2364158630	15358.7900390625	0.0000000000
0.7860002019	38.2350044250	15671.3828125000	0.0000000000
0.7860059887	38.2291069031	15962.9355468750	0.0000000000
0.7860117694	38.2312927246	16160.8271484375	0.0000000000
0.7860175751	38.2322387695	15272.3320312500	0.0000000000
0.7860233527	38.2316055298	15036.7617187500	0.0000000000
0.7860291309	38.2255744934	15497.4433593750	0.0000000000
0.7860349299	38.2253837585	15692.7070312500	0.0000000000
0.7860407193	38.2287712097	16155.1728515625	0.0000000000
0.7860465097	38.2248497009	15887.4580078125	0.0000000000
0.7860522809	38.2258529663	15189.2236328125	0.0000000000
0.7860580868	38.2260437012	15275.6044921875	0.0000000000
0.7860638668	38.2252502441	15501.1201171875	0.0000000000
0.7860696596	38.2245750427	15864.4013671875	0.0000000000
0.7860754482	38.2188682556	16216.1289062500	0.0000000000
0.7860812336	38.2270202637	15838.5576171875	0.0000000000
0.7860870102	38.2197875977	15108.2988281250	0.0000000000
0.7860928054	38.2213745117	15264.8935546875	0.0000000000
0.7860985961	38.2198944092	15551.7138671875	0.0000000000
0.7861043671	38.2225875854	15753.7597656250	0.0000000000
0.7861101523	38.2166862488	16196.9990234375	0.0000000000
0.7861159399	38.2161026001	15484.3037109375	0.0000000000
0.7861217378	38.2194404602	15023.3232421875	0.0000000000
0.7861275243	38.2167282104	15308.9404296875	0.0000000000
0.7861333117	38.2168388367	15673.0654296875	0.0000000000
0.7861391074	38.2180213928	15986.2714843750	0.0000000000
0.7861448746	38.2188377380	16162.9169921875	0.0000000000
0.7861506640	38.2154464722	15305.8242187500	0.0000000000
0.7861564637	38.2106208801	15160.2744140625	0.0000000000
0.7861622356	38.2134208679	15435.6455078125	0.0000000000
0.7861680390	38.2062683105	15851.2509765625	0.0000000000
0.7861738210	38.2077941895	16036.0302734375	0.0000000000
0.7861796056	38.2121696472	15969.4531250000	0.0000000000
0.7861853871	38.2096672058	15135.2500000000	0.0000000000
0.7861911880	38.2082939148	15156.6083984375	0.0000000000
0.7861969888	38.2055130005	15563.1416015625	0.0000000000
0.7862027451	38.2033538818	15820.7529296875	0.0000000000
0.7862085404	38.2071456909	16120.1142578125	0.0000000000
0.7862143258	38.2051391602	15701.1630859375	0.0000000000
0.7862201083	38.2034339905	15027.9121093750	0.0000000000
0.7862259178	38.2075614929	15407.2099609375	0.0000000000
0.7862316964	38.2065010071	15520.9443359375	0.0000000000
0.7862374774	38.1993522644	16006.3632812500	0.0000000000
0.7862432643	38.1985168457	16300.7314453125	0.0000000000
0.7862490469	38.2008399963	15221.1181640625	0.0000000000
0.7862548348	38.2034797668	15317.8652343750	0.0000000000
0.7862606271	38.1993331909	15549.9462890625	0.0000000000
0.7862664134	38.2065505981	15679.9531250000	0.0000000000
0.7862722044	38.1982002258	16097.2802734375	0.0000000000
0.7862779838	38.1998443604	16162.2636718750	0.0000000000
0.7862837642	38.1949043274	15299.0097656250	0.0000000000
0.7862895590	38.1972389221	15225.2109375000	0.0000000000
0.7862953467	38.1972961426	15503.1503906250	0.0000000000
0.7863011402	38.1814727783	15765.1337890625	0.0000000000
0.7863069140	38.1883583069	16040.4355468750	0.0000000000
0.7863127028	38.1884727478	15729.7705078125	0.0000000000
0.7863184972	38.1871376038	15219.8730468750	0.0000000000
0.7863242837	38.1867752075	15289.5009765625	0.0000000000
0.7863300690	38.1857299805	15667.7265625000	0.0000000000
0.7863358519	38.1859130859	15807.2675781250	0.0000000000
0.7863416500	38.1863899231	16196.0595703125	0.0000000000
0.7863474208	38.1888847351	15472.1005859375	0.0000000000
0.7863532232	38.1862411499	15003.3876953125	0.0000000000
0.7863589971	38.1819038391	15446.6308593750	0.0000000000
0.7863647894	38.1896553040	15542.3515625000	0.0000000000
0.7863705775	38.1862716675	16052.6630859375	0.0000000000
0.7863763572	38.1868438721	16107.9443359375	0.0000000000
0.7863821463	38.1857147217	15270.4326171875	0.0000000000
0.7863879614	38.1926116943	15110.7558593750	0.0000000000
0.7863937259	38.1815681458	15644.6152343750	0.0000000000
0.7863995161	38.1831817627	15789.8212890625	0.0000000000
0.7864053031	38.1850357056	16214.8076171875	0.0000000000
0.7864110976	38.1849784851	15912.5039062500	0.0000000000
0.7864168908	38.1876068115	15039.7441406250	0.0000000000
0.7864226666	38.1799774170	15404.1621093750	0.0000000000
0.7864284379	38.1884002686	15471.7587890625	0.0000000000
0.7864342458	38.1839103699	15794.3144531250	0.0000000000
0.7864400380	38.1931266785	16170.2978515625	0.0000000000
0.7864457969	38.1870384216	15862.0664062500	0.0000000000
0.7864516048	38.1851119995	14993.8769531250	0.0000000000
0.7864573774	38.1789550781	15324.8847656250	0.0000000000
0.7864631716	38.1819458008	15520.1982421875	0.0000000000
0.7864689636	38.1839370728	15933.9736328125	0.0000000000
0.7864747346	38.1891479492	16232.6962890625	0.0000000000
0.7864805322	38.1857147217	15302.6240234375	0.0000000000
0.7864863240	38.1884765625	15167.3173828125	0.0000000000
0.7864921012	38.1880264282	15452.2226562500	0.0000000000
0.7864979013	38.1889419556	15795.8095703125	0.0000000000
0.7865036784	38.1901741028	16141.3164062500	0.0000000000
0.7865094587	38.1921157837	15887.6982421875	0.0000000000
0.7865152641	38.1921501160	14982.4326171875	0.0000000000
0.7865210298	38.1927261353	15206.2910156250	0.0000000000
0.7865268211	38.1870918274	15568.9677734375	0.0000000000
0.7865326078	38.1803245544	15771.8369140625	0.0000000000
0.7865384108	38.1782073975	16282.6435546875	0.0000000000
0.7865441922	38.1800460815	15730.6972656250	0.0000000000
0.7865499820	38.1877021790	15017.3632812500	0.0000000000
0.7865557630	38.1821746826	15336.8808593750	0.0000000000
0.7865615646	38.1844100952	15570.7822265625	0.0000000000
0.7865673419	38.1780090332	15889.1943359375	0.0000000000
0.7865731280	38.1813430786	16147.7314453125	0.0000000000
0.7865789326	38.1807594299	15496.4355468750	0.0000000000
0.7865847015	38.1774749756	15069.2246093750	0.0000000000
0.7865904869	38.1760520935	15460.2519531250	0.0000000000
0.7865962789	38.1722946167	15660.6005859375	0.0000000000
0.7866020688	38.1751174927	15981.4619140625	0.0000000000
0.7866078449	38.1761245728	16076.4238281250	0.0000000000
0.7866136397	38.1707878113	15350.1337890625	0.0000000000
0.7866194322	38.1642990112	15276.1162109375	0.0000000000
