Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.7655478256	23.2325954437	16098.5966796875	0.0000000000
0.7655536112	23.2370510101	16090.2998046875	0.0000000000
0.7655593935	23.2378787994	15967.8691406250	0.0000000000
0.7655651809	23.2438011169	16074.1972656250	0.0000000000
0.7655709672	23.2397365570	16096.0029296875	0.0000000000
0.7655767731	23.2391185760	16090.6464843750	0.0000000000
0.7655825440	23.2539367676	16193.9003906250	0.0000000000
0.7655883277	23.2505455017	16146.6220703125	0.0000000000
0.7655941178	23.2578449249	15975.6425781250	0.0000000000
0.7655999019	23.2610931396	15707.3662109375	0.0000000000
0.7656057000	23.2709980011	15650.6162109375	0.0000000000
0.7656114912	23.2626667023	15989.5878906250	0.0000000000
0.7656172635	23.2730274200	15743.7460937500	0.0000000000
0.7656230550	23.2759914398	15697.3466796875	0.0000000000
0.7656288532	23.2876987457	15785.1796875000	0.0000000000
0.7656346377	23.2953567505	17376.9453125000	0.0000000000
0.7656404246	23.2958602905	17603.6093750000	0.0000000000
0.7656462031	23.3039608002	17384.8652343750	0.0000000000
0.7656519840	23.3050746918	17656.0937500000	0.0000000000
0.7656577751	23.3143615723	17676.9140625000	0.0000000000
0.7656635592	23.3166637421	17439.5136718750	0.0000000000
0.7656693474	23.3200759888	17316.8710937500	0.0000000000
0.7656751369	23.3266277313	17128.9082031250	0.0000000000
0.7656809349	23.3263587952	17485.5058593750	0.0000000000
0.7656867131	23.3363933563	17136.7128906250	0.0000000000
0.7656925086	23.3439350128	17623.3281250000	0.0000000000
0.7656982963	23.3409633636	17224.6777343750	0.0000000000
0.7657040697	23.3574752808	17672.2929687500	0.0000000000
0.7657098730	23.3683948517	19597.6171875000	0.0000000000
0.7657156512	23.3651123047	20526.8847656250	0.0000000000
0.7657214289	23.3728408813	20343.1992187500	0.0000000000
0.7657272151	23.3839988708	20617.5175781250	0.0000000000
0.7657330122	23.3919429779	20623.7324218750	0.0000000000
0.7657387897	23.3990650177	20437.8515625000	0.0000000000
0.7657445902	23.4061603546	20443.9277343750	0.0000000000
0.7657503754	23.4161930084	20059.7285156250	0.0000000000
0.7657561632	23.4247760773	20002.1835937500	0.0000000000
0.7657619484	23.4375114441	20209.2832031250	0.0000000000
0.7657677266	23.4609146118	20280.1386718750	0.0000000000
0.7657735320	23.4714260101	20520.0546875000	0.0000000000
0.7657793144	23.4863128662	20631.7597656250	0.0000000000
0.7657851050	23.4923019409	20489.4960937500	0.0000000000
0.7657908787	23.5081233978	20422.6250000000	0.0000000000
0.7657966688	23.5196723938	20567.9726562500	0.0000000000
0.7658024608	23.5358238220	20596.6757812500	0.0000000000
0.7658082431	23.5387496948	20513.7910156250	0.0000000000
0.7658140195	23.5485286713	20700.7773437500	0.0000000000
0.7658198144	23.5649471283	20479.9082031250	0.0000000000
0.7658256021	23.5753345490	20051.9531250000	0.0000000000
0.7658313907	23.5806560516	20182.1406250000	0.0000000000
0.7658371674	23.5964565277	20323.0273437500	0.0000000000
0.7658429651	23.6018486023	20313.3300781250	0.0000000000
0.7658487505	23.6131553650	20393.3281250000	0.0000000000
0.7658545493	23.6219310760	20475.3847656250	0.0000000000
0.7658603231	23.6295032501	20525.9199218750	0.0000000000
0.7658661038	23.6284942627	20635.8105468750	0.0000000000
0.7658719030	23.6295547485	20541.1542968750	0.0000000000
0.7658776894	23.6336345673	20687.5078125000	0.0000000000
0.7658834691	23.6419982910	20608.1406250000	0.0000000000
0.7658892595	23.6577892303	20528.8652343750	0.0000000000
0.7658950561	23.6783428192	20569.2636718750	0.0000000000
0.7659008426	23.6804561615	20379.0781250000	0.0000000000
0.7659066291	23.7001514435	20245.2031250000	0.0000000000
0.7659124151	23.7082386017	20315.4472656250	0.0000000000
0.7659182077	23.7172737122	20385.5527343750	0.0000000000
0.7659239814	23.7232742310	20567.4335937500	0.0000000000
0.7659297812	23.7282180786	20400.9628906250	0.0000000000
0.7659355593	23.7238883972	20426.6308593750	0.0000000000
0.7659413453	23.7244071960	20532.1445312500	0.0000000000
0.7659471428	23.7229423523	20622.5742187500	0.0000000000
0.7659529233	23.7281646729	20610.0898437500	0.0000000000
0.7659587064	23.7303943634	20676.0878906250	0.0000000000
0.7659645149	23.7313365936	20595.3789062500	0.0000000000
0.7659702756	23.7452659607	20366.0273437500	0.0000000000
0.7659760558	23.7586288452	20495.7246093750	0.0000000000
0.7659818657	23.7838153839	20304.5996093750	0.0000000000
0.7659876612	23.7915115356	20276.4960937500	0.0000000000
0.7659934320	23.8080368042	20281.2617187500	0.0000000000
0.7659992245	23.8272113800	20358.3281250000	0.0000000000
0.7660050114	23.8355197906	20436.0957031250	0.0000000000
0.7660108008	23.8479671478	20554.4179687500	0.0000000000
0.7660165752	23.8659915924	20484.8828125000	0.0000000000
0.7660223604	23.8616371155	20537.1171875000	0.0000000000
0.7660281604	23.8710994720	20464.5625000000	0.0000000000
0.7660339369	23.8837471008	20559.1484375000	0.0000000000
0.7660397318	23.8836898804	20586.1640625000	0.0000000000
0.7660455314	23.8942813873	20519.7402343750	0.0000000000
0.7660512966	23.8932781219	20393.9277343750	0.0000000000
0.7660570826	23.9062557220	20270.6523437500	0.0000000000
